source,level,rank,russian,translations,detail_path,page_url
openrussian,B2,159,я́щик,box; drawer,/ru/%D1%8F'%D1%89%D0%B8%D0%BA,https://en.openrussian.org/vocab/B2?start=150
openrussian,B2,160,цена́,cost,/ru/%D1%86%D0%B5%D0%BD%D0%B0',https://en.openrussian.org/vocab/B2?start=150
openrussian,B2,161,подходи́ть,to approach; to suit,/ru/%D0%BF%D0%BE%D0%B4%D1%85%D0%BE%D0%B4%D0%B8'%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=150
openrussian,B2,162,горя́чий,hot; hot-tempered,/ru/%D0%B3%D0%BE%D1%80%D1%8F'%D1%87%D0%B8%D0%B9,https://en.openrussian.org/vocab/B2?start=150
openrussian,B2,163,ми́лый,dear; cute,/ru/%D0%BC%D0%B8'%D0%BB%D1%8B%D0%B9,https://en.openrussian.org/vocab/B2?start=150
openrussian,B2,164,сла́бый,weak; faint; loose; poor,/ru/%D1%81%D0%BB%D0%B0'%D0%B1%D1%8B%D0%B9,https://en.openrussian.org/vocab/B2?start=150
openrussian,B2,165,ах,Ah! Oh!,/ru/%D0%B0%D1%85,https://en.openrussian.org/vocab/B2?start=150
openrussian,B2,166,ка́рта,card; map,/ru/%D0%BA%D0%B0'%D1%80%D1%82%D0%B0,https://en.openrussian.org/vocab/B2?start=150
openrussian,B2,167,сла́ва,glory; fame,/ru/%D1%81%D0%BB%D0%B0'%D0%B2%D0%B0,https://en.openrussian.org/vocab/B2?start=150
openrussian,B2,168,ра́дость,joy,/ru/%D1%80%D0%B0'%D0%B4%D0%BE%D1%81%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=150
openrussian,B2,169,зато́,for it; but (for all that),/ru/%D0%B7%D0%B0%D1%82%D0%BE',https://en.openrussian.org/vocab/B2?start=150
openrussian,B2,170,тень,shade; shadow; hint (vestige),/ru/%D1%82%D0%B5%D0%BD%D1%8C,https://en.openrussian.org/vocab/B2?start=150
openrussian,B2,171,висе́ть,to hang,/ru/%D0%B2%D0%B8%D1%81%D0%B5'%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=150
openrussian,B2,172,опера́ция,operation; surgery,/ru/%D0%BE%D0%BF%D0%B5%D1%80%D0%B0'%D1%86%D0%B8%D1%8F,https://en.openrussian.org/vocab/B2?start=150
openrussian,B2,173,вы́глядеть,to look,/ru/%D0%B2%D1%8B'%D0%B3%D0%BB%D1%8F%D0%B4%D0%B5%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=150
openrussian,B2,174,де́йствовать,to act; to have an affect on,/ru/%D0%B4%D0%B5'%D0%B9%D1%81%D1%82%D0%B2%D0%BE%D0%B2%D0%B0%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=150
openrussian,B2,175,нести́,to carry; to lay eggs; to talk,/ru/%D0%BD%D0%B5%D1%81%D1%82%D0%B8',https://en.openrussian.org/vocab/B2?start=150
openrussian,B2,176,му́зыка,music,/ru/%D0%BC%D1%83'%D0%B7%D1%8B%D0%BA%D0%B0,https://en.openrussian.org/vocab/B2?start=150
openrussian,B2,177,голубо́й,light blue,/ru/%D0%B3%D0%BE%D0%BB%D1%83%D0%B1%D0%BE'%D0%B9,https://en.openrussian.org/vocab/B2?start=150
openrussian,B2,178,горе́ть,to burn (to be consumed by fire); to be lit; to glow,/ru/%D0%B3%D0%BE%D1%80%D0%B5'%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=150
openrussian,B2,179,заво́д,factory; winding mechanism,/ru/%D0%B7%D0%B0%D0%B2%D0%BE'%D0%B4,https://en.openrussian.org/vocab/B2?start=150
openrussian,B2,180,доба́вить,add,/ru/%D0%B4%D0%BE%D0%B1%D0%B0'%D0%B2%D0%B8%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=150
openrussian,B2,181,ле́то,summer,/ru/%D0%BB%D0%B5'%D1%82%D0%BE,https://en.openrussian.org/vocab/B2?start=150
openrussian,B2,182,весьма́,"very (formal, bookish); quite",/ru/%D0%B2%D0%B5%D1%81%D1%8C%D0%BC%D0%B0',https://en.openrussian.org/vocab/B2?start=150
openrussian,B2,183,сади́ться,sit down; get on,/ru/%D1%81%D0%B0%D0%B4%D0%B8'%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/B2?start=150
openrussian,B2,184,и́бо,For; Because,/ru/%D0%B8'%D0%B1%D0%BE,https://en.openrussian.org/vocab/B2?start=150
openrussian,B2,185,ме́лкий,shallow; small; petty,/ru/%D0%BC%D0%B5'%D0%BB%D0%BA%D0%B8%D0%B9,https://en.openrussian.org/vocab/B2?start=150
openrussian,B2,186,помога́ть,help,/ru/%D0%BF%D0%BE%D0%BC%D0%BE%D0%B3%D0%B0'%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=150
openrussian,B2,187,люби́мый,favorite,/ru/%D0%BB%D1%8E%D0%B1%D0%B8'%D0%BC%D1%8B%D0%B9,https://en.openrussian.org/vocab/B2?start=150
openrussian,B2,188,по́вод,cause; reason (причина),/ru/%D0%BF%D0%BE'%D0%B2%D0%BE%D0%B4,https://en.openrussian.org/vocab/B2?start=150
openrussian,B2,189,во́ля,will; power; freedom,/ru/%D0%B2%D0%BE'%D0%BB%D1%8F,https://en.openrussian.org/vocab/B2?start=150
openrussian,B2,190,де́тский,children's; baby,/ru/%D0%B4%D0%B5'%D1%82%D1%81%D0%BA%D0%B8%D0%B9,https://en.openrussian.org/vocab/B2?start=150
openrussian,B2,191,дура́к,fool,/ru/%D0%B4%D1%83%D1%80%D0%B0'%D0%BA,https://en.openrussian.org/vocab/B2?start=150
openrussian,B2,192,прика́з,an order/command,/ru/%D0%BF%D1%80%D0%B8%D0%BA%D0%B0'%D0%B7,https://en.openrussian.org/vocab/B2?start=150
openrussian,B2,193,граждани́н,citizen,/ru/%D0%B3%D1%80%D0%B0%D0%B6%D0%B4%D0%B0%D0%BD%D0%B8'%D0%BD,https://en.openrussian.org/vocab/B2?start=150
openrussian,B2,194,интере́сно,it is interesting; interested in; wonder,/ru/%D0%B8%D0%BD%D1%82%D0%B5%D1%80%D0%B5'%D1%81%D0%BD%D0%BE,https://en.openrussian.org/vocab/B2?start=150
openrussian,B2,195,счастли́вый,happy,/ru/%D1%81%D1%87%D0%B0%D1%81%D1%82%D0%BB%D0%B8'%D0%B2%D1%8B%D0%B9,https://en.openrussian.org/vocab/B2?start=150
openrussian,B2,196,кры́ша,roof,/ru/%D0%BA%D1%80%D1%8B'%D1%88%D0%B0,https://en.openrussian.org/vocab/B2?start=150
openrussian,B2,197,цвет,color,/ru/%D1%86%D0%B2%D0%B5%D1%82,https://en.openrussian.org/vocab/B2?start=150
openrussian,B2,198,весёлый,merry; fun,/ru/%D0%B2%D0%B5%D1%81%D1%91%D0%BB%D1%8B%D0%B9,https://en.openrussian.org/vocab/B2?start=150
openrussian,B2,199,повтори́ть,to repeat,/ru/%D0%BF%D0%BE%D0%B2%D1%82%D0%BE%D1%80%D0%B8'%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=150
openrussian,B2,200,невозмо́жно,it is impossible,/ru/%D0%BD%D0%B5%D0%B2%D0%BE%D0%B7%D0%BC%D0%BE'%D0%B6%D0%BD%D0%BE,https://en.openrussian.org/vocab/B2?start=150
openrussian,B2,201,статья́,article,/ru/%D1%81%D1%82%D0%B0%D1%82%D1%8C%D1%8F',https://en.openrussian.org/vocab/B2?start=200
openrussian,B2,202,круг,circle,/ru/%D0%BA%D1%80%D1%83%D0%B3,https://en.openrussian.org/vocab/B2?start=200
openrussian,B2,203,столь,so and such (literary),/ru/%D1%81%D1%82%D0%BE%D0%BB%D1%8C,https://en.openrussian.org/vocab/B2?start=200
openrussian,B2,204,факт,fact; case,/ru/%D1%84%D0%B0%D0%BA%D1%82,https://en.openrussian.org/vocab/B2?start=200
openrussian,B2,205,бок,side (flank),/ru/%D0%B1%D0%BE%D0%BA,https://en.openrussian.org/vocab/B2?start=200
openrussian,B2,206,относи́ться,relate (to have to do with something); to treat someone some way (reflexive); to apply,/ru/%D0%BE%D1%82%D0%BD%D0%BE%D1%81%D0%B8'%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/B2?start=200
openrussian,B2,207,причём,Moreover,/ru/%D0%BF%D1%80%D0%B8%D1%87%D1%91%D0%BC,https://en.openrussian.org/vocab/B2?start=200
openrussian,B2,208,учи́ться,to study,/ru/%D1%83%D1%87%D0%B8'%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/B2?start=200
openrussian,B2,209,удиви́ться,to be surprised / to be amazed (чему?кому?),/ru/%D1%83%D0%B4%D0%B8%D0%B2%D0%B8'%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/B2?start=200
openrussian,B2,210,сре́дний,middle; neuter,/ru/%D1%81%D1%80%D0%B5'%D0%B4%D0%BD%D0%B8%D0%B9,https://en.openrussian.org/vocab/B2?start=200
openrussian,B2,211,совреме́нный,modern,/ru/%D1%81%D0%BE%D0%B2%D1%80%D0%B5%D0%BC%D0%B5'%D0%BD%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/B2?start=200
openrussian,B2,212,ла́герь,camp,/ru/%D0%BB%D0%B0'%D0%B3%D0%B5%D1%80%D1%8C,https://en.openrussian.org/vocab/B2?start=200
openrussian,B2,213,во́йско,army,/ru/%D0%B2%D0%BE'%D0%B9%D1%81%D0%BA%D0%BE,https://en.openrussian.org/vocab/B2?start=200
openrussian,B2,214,неда́вно,recently,/ru/%D0%BD%D0%B5%D0%B4%D0%B0'%D0%B2%D0%BD%D0%BE,https://en.openrussian.org/vocab/B2?start=200
openrussian,B2,215,удово́льствие,pleasure,/ru/%D1%83%D0%B4%D0%BE%D0%B2%D0%BE'%D0%BB%D1%8C%D1%81%D1%82%D0%B2%D0%B8%D0%B5,https://en.openrussian.org/vocab/B2?start=200
openrussian,B2,216,во́зраст,age,/ru/%D0%B2%D0%BE'%D0%B7%D1%80%D0%B0%D1%81%D1%82,https://en.openrussian.org/vocab/B2?start=200
openrussian,B2,217,поги́бнуть,get killed,/ru/%D0%BF%D0%BE%D0%B3%D0%B8'%D0%B1%D0%BD%D1%83%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=200
openrussian,B2,218,спосо́бный,capable,/ru/%D1%81%D0%BF%D0%BE%D1%81%D0%BE'%D0%B1%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/B2?start=200
openrussian,B2,219,ле́стница,stairs,/ru/%D0%BB%D0%B5'%D1%81%D1%82%D0%BD%D0%B8%D1%86%D0%B0,https://en.openrussian.org/vocab/B2?start=200
openrussian,B2,220,держа́ться,keep(за что?); to hold,/ru/%D0%B4%D0%B5%D1%80%D0%B6%D0%B0'%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/B2?start=200
openrussian,B2,221,мини́стр,Minister,/ru/%D0%BC%D0%B8%D0%BD%D0%B8'%D1%81%D1%82%D1%80,https://en.openrussian.org/vocab/B2?start=200
openrussian,B2,222,фронт,battle-front,/ru/%D1%84%D1%80%D0%BE%D0%BD%D1%82,https://en.openrussian.org/vocab/B2?start=200
openrussian,B2,223,переда́ть,to transfer; to pass; to deliver,/ru/%D0%BF%D0%B5%D1%80%D0%B5%D0%B4%D0%B0'%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=200
openrussian,B2,224,обра́тно,back,/ru/%D0%BE%D0%B1%D1%80%D0%B0'%D1%82%D0%BD%D0%BE,https://en.openrussian.org/vocab/B2?start=200
openrussian,B2,225,стреля́ть,to shoot,/ru/%D1%81%D1%82%D1%80%D0%B5%D0%BB%D1%8F'%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=200
openrussian,B2,226,Петербу́рг,Saint Petersburg,/ru/%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83'%D1%80%D0%B3,https://en.openrussian.org/vocab/B2?start=200
openrussian,B2,227,неуже́ли,really,/ru/%D0%BD%D0%B5%D1%83%D0%B6%D0%B5'%D0%BB%D0%B8,https://en.openrussian.org/vocab/B2?start=200
openrussian,B2,228,сад,garden,/ru/%D1%81%D0%B0%D0%B4,https://en.openrussian.org/vocab/B2?start=200
openrussian,B2,229,проводи́ть,to spend; to conduct; to lead; to hold; to make; to run,/ru/%D0%BF%D1%80%D0%BE%D0%B2%D0%BE%D0%B4%D0%B8'%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=200
openrussian,B2,230,зада́ча,task,/ru/%D0%B7%D0%B0%D0%B4%D0%B0'%D1%87%D0%B0,https://en.openrussian.org/vocab/B2?start=200
openrussian,B2,231,о́стрый,sharp; spicy,/ru/%D0%BE'%D1%81%D1%82%D1%80%D1%8B%D0%B9,https://en.openrussian.org/vocab/B2?start=200
openrussian,B2,232,мол,(colloquial) supposedly was said/they say,/ru/%D0%BC%D0%BE%D0%BB,https://en.openrussian.org/vocab/B2?start=200
openrussian,B2,233,осторо́жно,carefully,/ru/%D0%BE%D1%81%D1%82%D0%BE%D1%80%D0%BE'%D0%B6%D0%BD%D0%BE,https://en.openrussian.org/vocab/B2?start=200
openrussian,B2,234,входи́ть,enter; go in(side); include,/ru/%D0%B2%D1%85%D0%BE%D0%B4%D0%B8'%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=200
openrussian,B2,235,темнота́,the dark/darkness,/ru/%D1%82%D0%B5%D0%BC%D0%BD%D0%BE%D1%82%D0%B0',https://en.openrussian.org/vocab/B2?start=200
openrussian,B2,236,назва́ние,name,/ru/%D0%BD%D0%B0%D0%B7%D0%B2%D0%B0'%D0%BD%D0%B8%D0%B5,https://en.openrussian.org/vocab/B2?start=200
openrussian,B2,237,дви́гаться,to move,/ru/%D0%B4%D0%B2%D0%B8'%D0%B3%D0%B0%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/B2?start=200
openrussian,B2,238,возни́кнуть,arise; have/had,/ru/%D0%B2%D0%BE%D0%B7%D0%BD%D0%B8'%D0%BA%D0%BD%D1%83%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=200
openrussian,B2,239,большинство́,the majority,/ru/%D0%B1%D0%BE%D0%BB%D1%8C%D1%88%D0%B8%D0%BD%D1%81%D1%82%D0%B2%D0%BE',https://en.openrussian.org/vocab/B2?start=200
openrussian,B2,240,организа́ция,organization,/ru/%D0%BE%D1%80%D0%B3%D0%B0%D0%BD%D0%B8%D0%B7%D0%B0'%D1%86%D0%B8%D1%8F,https://en.openrussian.org/vocab/B2?start=200
openrussian,B2,241,дым,smoke,/ru/%D0%B4%D1%8B%D0%BC,https://en.openrussian.org/vocab/B2?start=200
openrussian,B2,242,вы́сший,supreme,/ru/%D0%B2%D1%8B'%D1%81%D1%88%D0%B8%D0%B9,https://en.openrussian.org/vocab/B2?start=200
openrussian,B2,243,киломе́тр,kilometre,/ru/%D0%BA%D0%B8%D0%BB%D0%BE%D0%BC%D0%B5'%D1%82%D1%80,https://en.openrussian.org/vocab/B2?start=200
openrussian,B2,244,позвони́ть,to call,/ru/%D0%BF%D0%BE%D0%B7%D0%B2%D0%BE%D0%BD%D0%B8'%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=200
openrussian,B2,245,закрича́ть,shout,/ru/%D0%B7%D0%B0%D0%BA%D1%80%D0%B8%D1%87%D0%B0'%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=200
openrussian,B2,246,ра́ди,for the sake of (formal),/ru/%D1%80%D0%B0'%D0%B4%D0%B8,https://en.openrussian.org/vocab/B2?start=200
openrussian,B2,247,председа́тель,chairman,/ru/%D0%BF%D1%80%D0%B5%D0%B4%D1%81%D0%B5%D0%B4%D0%B0'%D1%82%D0%B5%D0%BB%D1%8C,https://en.openrussian.org/vocab/B2?start=200
openrussian,B2,248,приказа́ть,to order/command,/ru/%D0%BF%D1%80%D0%B8%D0%BA%D0%B0%D0%B7%D0%B0'%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=200
openrussian,B2,249,прямо́й,straight,/ru/%D0%BF%D1%80%D1%8F%D0%BC%D0%BE'%D0%B9,https://en.openrussian.org/vocab/B2?start=200
openrussian,B2,250,про́чее,other,/ru/%D0%BF%D1%80%D0%BE'%D1%87%D0%B5%D0%B5,https://en.openrussian.org/vocab/B2?start=200
openrussian,B2,251,слегка́,slightly (lightly); easily; a little / a bit,/ru/%D1%81%D0%BB%D0%B5%D0%B3%D0%BA%D0%B0',https://en.openrussian.org/vocab/B2?start=250
openrussian,B2,252,попро́бовать,attempt,/ru/%D0%BF%D0%BE%D0%BF%D1%80%D0%BE'%D0%B1%D0%BE%D0%B2%D0%B0%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=250
openrussian,B2,253,вско́ре,soon; In the near future in a short period of time,/ru/%D0%B2%D1%81%D0%BA%D0%BE'%D1%80%D0%B5,https://en.openrussian.org/vocab/B2?start=250
openrussian,B2,254,вверх,up,/ru/%D0%B2%D0%B2%D0%B5%D1%80%D1%85,https://en.openrussian.org/vocab/B2?start=250
openrussian,B2,255,ночно́й,night; nocturnal,/ru/%D0%BD%D0%BE%D1%87%D0%BD%D0%BE'%D0%B9,https://en.openrussian.org/vocab/B2?start=250
openrussian,B2,256,до́ллар,dollar,/ru/%D0%B4%D0%BE'%D0%BB%D0%BB%D0%B0%D1%80,https://en.openrussian.org/vocab/B2?start=250
openrussian,B2,257,носи́ть,"to wear (clothes); to carry; to carry along (of wind, water etc.)",/ru/%D0%BD%D0%BE%D1%81%D0%B8'%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=250
openrussian,B2,258,выраже́ние,expression,/ru/%D0%B2%D1%8B%D1%80%D0%B0%D0%B6%D0%B5'%D0%BD%D0%B8%D0%B5,https://en.openrussian.org/vocab/B2?start=250
openrussian,B2,259,ко́нчиться,to end,/ru/%D0%BA%D0%BE'%D0%BD%D1%87%D0%B8%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/B2?start=250
openrussian,B2,260,пла́кать,cry,/ru/%D0%BF%D0%BB%D0%B0'%D0%BA%D0%B0%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=250
openrussian,B2,261,танк,tank,/ru/%D1%82%D0%B0%D0%BD%D0%BA,https://en.openrussian.org/vocab/B2?start=250
openrussian,B2,262,меша́ть,to interfere; stir,/ru/%D0%BC%D0%B5%D1%88%D0%B0'%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=250
openrussian,B2,263,сухо́й,dry,/ru/%D1%81%D1%83%D1%85%D0%BE'%D0%B9,https://en.openrussian.org/vocab/B2?start=250
openrussian,B2,264,зима́,winter,/ru/%D0%B7%D0%B8%D0%BC%D0%B0',https://en.openrussian.org/vocab/B2?start=250
openrussian,B2,265,знак,sign,/ru/%D0%B7%D0%BD%D0%B0%D0%BA,https://en.openrussian.org/vocab/B2?start=250
openrussian,B2,266,получа́ться,succeed; be obtained; happen; to turn out,/ru/%D0%BF%D0%BE%D0%BB%D1%83%D1%87%D0%B0'%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/B2?start=250
openrussian,B2,267,мозг,brain,/ru/%D0%BC%D0%BE%D0%B7%D0%B3,https://en.openrussian.org/vocab/B2?start=250
openrussian,B2,268,учи́тель,teacher (elementary/secondary school),/ru/%D1%83%D1%87%D0%B8'%D1%82%D0%B5%D0%BB%D1%8C,https://en.openrussian.org/vocab/B2?start=250
openrussian,B2,269,жела́ть,wish,/ru/%D0%B6%D0%B5%D0%BB%D0%B0'%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=250
openrussian,B2,270,обяза́тельно,necessarily; without fail,/ru/%D0%BE%D0%B1%D1%8F%D0%B7%D0%B0'%D1%82%D0%B5%D0%BB%D1%8C%D0%BD%D0%BE,https://en.openrussian.org/vocab/B2?start=250
openrussian,B2,271,майо́р,major,/ru/%D0%BC%D0%B0%D0%B9%D0%BE'%D1%80,https://en.openrussian.org/vocab/B2?start=250
openrussian,B2,272,привы́кнуть,get used to,/ru/%D0%BF%D1%80%D0%B8%D0%B2%D1%8B'%D0%BA%D0%BD%D1%83%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=250
openrussian,B2,273,поня́тно,it is clear,/ru/%D0%BF%D0%BE%D0%BD%D1%8F'%D1%82%D0%BD%D0%BE,https://en.openrussian.org/vocab/B2?start=250
openrussian,B2,274,суди́ть,to judge; to judge (opine); to predestine,/ru/%D1%81%D1%83%D0%B4%D0%B8'%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=250
openrussian,B2,275,тишина́,silence,/ru/%D1%82%D0%B8%D1%88%D0%B8%D0%BD%D0%B0',https://en.openrussian.org/vocab/B2?start=250
openrussian,B2,276,очередно́й,another; reccurent; next,/ru/%D0%BE%D1%87%D0%B5%D1%80%D0%B5%D0%B4%D0%BD%D0%BE'%D0%B9,https://en.openrussian.org/vocab/B2?start=250
openrussian,B2,277,де́ятельность,activity; work,/ru/%D0%B4%D0%B5'%D1%8F%D1%82%D0%B5%D0%BB%D1%8C%D0%BD%D0%BE%D1%81%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=250
openrussian,B2,278,США,United States of America (USA),/ru/%D0%A1%D0%A8%D0%90,https://en.openrussian.org/vocab/B2?start=250
openrussian,B2,279,ры́ба,fish,/ru/%D1%80%D1%8B'%D0%B1%D0%B0,https://en.openrussian.org/vocab/B2?start=250
openrussian,B2,280,щека́,cheek; mouth (of animals),/ru/%D1%89%D0%B5%D0%BA%D0%B0',https://en.openrussian.org/vocab/B2?start=250
openrussian,B2,281,пти́ца,bird,/ru/%D0%BF%D1%82%D0%B8'%D1%86%D0%B0,https://en.openrussian.org/vocab/B2?start=250
openrussian,B2,282,обеща́ть,to promise,/ru/%D0%BE%D0%B1%D0%B5%D1%89%D0%B0'%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=250
openrussian,B2,283,стра́шно,scarily,/ru/%D1%81%D1%82%D1%80%D0%B0'%D1%88%D0%BD%D0%BE,https://en.openrussian.org/vocab/B2?start=250
openrussian,B2,284,ста́вить,to put or place,/ru/%D1%81%D1%82%D0%B0'%D0%B2%D0%B8%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=250
openrussian,B2,285,стра́нно,strangely,/ru/%D1%81%D1%82%D1%80%D0%B0'%D0%BD%D0%BD%D0%BE,https://en.openrussian.org/vocab/B2?start=250
openrussian,B2,286,каса́ться,touch on,/ru/%D0%BA%D0%B0%D1%81%D0%B0'%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/B2?start=250
openrussian,B2,287,во́дка,vodka,/ru/%D0%B2%D0%BE'%D0%B4%D0%BA%D0%B0,https://en.openrussian.org/vocab/B2?start=250
openrussian,B2,288,зда́ние,building,/ru/%D0%B7%D0%B4%D0%B0'%D0%BD%D0%B8%D0%B5,https://en.openrussian.org/vocab/B2?start=250
openrussian,B2,289,коло́ть,inject; chop,/ru/%D0%BA%D0%BE%D0%BB%D0%BE'%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=250
openrussian,B2,290,зе́ркало,mirror,/ru/%D0%B7%D0%B5'%D1%80%D0%BA%D0%B0%D0%BB%D0%BE,https://en.openrussian.org/vocab/B2?start=250
openrussian,B2,291,собра́ться,to gather; to be going to; to prepare,/ru/%D1%81%D0%BE%D0%B1%D1%80%D0%B0'%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/B2?start=250
openrussian,B2,292,иску́сство,art,/ru/%D0%B8%D1%81%D0%BA%D1%83'%D1%81%D1%81%D1%82%D0%B2%D0%BE,https://en.openrussian.org/vocab/B2?start=250
openrussian,B2,293,нача́ло,beginning; source; (in plural) principles; command,/ru/%D0%BD%D0%B0%D1%87%D0%B0'%D0%BB%D0%BE,https://en.openrussian.org/vocab/B2?start=250
openrussian,B2,294,па́хнуть,to smell,/ru/%D0%BF%D0%B0'%D1%85%D0%BD%D1%83%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=250
openrussian,B2,295,возника́ть,to occur/arise/spring up/originate,/ru/%D0%B2%D0%BE%D0%B7%D0%BD%D0%B8%D0%BA%D0%B0'%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=250
openrussian,B2,296,несмотря́,despite,/ru/%D0%BD%D0%B5%D1%81%D0%BC%D0%BE%D1%82%D1%80%D1%8F',https://en.openrussian.org/vocab/B2?start=250
openrussian,B2,297,ваго́н,wagon,/ru/%D0%B2%D0%B0%D0%B3%D0%BE'%D0%BD,https://en.openrussian.org/vocab/B2?start=250
openrussian,B2,298,отсю́да,from here,/ru/%D0%BE%D1%82%D1%81%D1%8E'%D0%B4%D0%B0,https://en.openrussian.org/vocab/B2?start=250
openrussian,B2,299,автома́т,automatic machine; sub-machine-gun,/ru/%D0%B0%D0%B2%D1%82%D0%BE%D0%BC%D0%B0'%D1%82,https://en.openrussian.org/vocab/B2?start=250
openrussian,B2,300,све́жий,fresh,/ru/%D1%81%D0%B2%D0%B5'%D0%B6%D0%B8%D0%B9,https://en.openrussian.org/vocab/B2?start=250
openrussian,B2,301,мо́крый,wet,/ru/%D0%BC%D0%BE'%D0%BA%D1%80%D1%8B%D0%B9,https://en.openrussian.org/vocab/B2?start=300
openrussian,B2,302,мили́ция,militia police,/ru/%D0%BC%D0%B8%D0%BB%D0%B8'%D1%86%D0%B8%D1%8F,https://en.openrussian.org/vocab/B2?start=300
openrussian,B2,303,срок,deadline; term,/ru/%D1%81%D1%80%D0%BE%D0%BA,https://en.openrussian.org/vocab/B2?start=300
openrussian,B2,304,боево́й,fighting/combat,/ru/%D0%B1%D0%BE%D0%B5%D0%B2%D0%BE'%D0%B9,https://en.openrussian.org/vocab/B2?start=300
openrussian,B2,305,споко́йный,quiet; reassure,/ru/%D1%81%D0%BF%D0%BE%D0%BA%D0%BE'%D0%B9%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/B2?start=300
openrussian,B2,306,оде́жда,clothing,/ru/%D0%BE%D0%B4%D0%B5'%D0%B6%D0%B4%D0%B0,https://en.openrussian.org/vocab/B2?start=300
openrussian,B2,307,здоро́вый,healthy,/ru/%D0%B7%D0%B4%D0%BE%D1%80%D0%BE'%D0%B2%D1%8B%D0%B9,https://en.openrussian.org/vocab/B2?start=300
openrussian,B2,308,кора́бль,ship; airliner,/ru/%D0%BA%D0%BE%D1%80%D0%B0'%D0%B1%D0%BB%D1%8C,https://en.openrussian.org/vocab/B2?start=300
openrussian,B2,309,кула́к,fist; knuckle; cam; relatively wealthy peasants,/ru/%D0%BA%D1%83%D0%BB%D0%B0'%D0%BA,https://en.openrussian.org/vocab/B2?start=300
openrussian,B2,310,худо́жник,artist,/ru/%D1%85%D1%83%D0%B4%D0%BE'%D0%B6%D0%BD%D0%B8%D0%BA,https://en.openrussian.org/vocab/B2?start=300
openrussian,B2,311,курс,course,/ru/%D0%BA%D1%83%D1%80%D1%81,https://en.openrussian.org/vocab/B2?start=300
openrussian,B2,312,куст,bush,/ru/%D0%BA%D1%83%D1%81%D1%82,https://en.openrussian.org/vocab/B2?start=300
openrussian,B2,313,соста́в,composition; staff / crew / team; membership,/ru/%D1%81%D0%BE%D1%81%D1%82%D0%B0'%D0%B2,https://en.openrussian.org/vocab/B2?start=300
openrussian,B2,314,за́падный,west,/ru/%D0%B7%D0%B0'%D0%BF%D0%B0%D0%B4%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/B2?start=300
openrussian,B2,315,лете́ть,fly; travel,/ru/%D0%BB%D0%B5%D1%82%D0%B5'%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=300
