source,level,rank,russian,translations,detail_path,page_url
openrussian,C2,432,о́блик,look image or outward appearance,/ru/%D0%BE'%D0%B1%D0%BB%D0%B8%D0%BA,https://en.openrussian.org/vocab/C2?start=400
openrussian,C2,433,фо́рмула,formula,/ru/%D1%84%D0%BE'%D1%80%D0%BC%D1%83%D0%BB%D0%B0,https://en.openrussian.org/vocab/C2?start=400
openrussian,C2,434,сыно́к,son,/ru/%D1%81%D1%8B%D0%BD%D0%BE'%D0%BA,https://en.openrussian.org/vocab/C2?start=400
openrussian,C2,435,беспоко́ить,to worry; to disturb,/ru/%D0%B1%D0%B5%D1%81%D0%BF%D0%BE%D0%BA%D0%BE'%D0%B8%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=400
openrussian,C2,436,раздава́ться,come from; to be,/ru/%D1%80%D0%B0%D0%B7%D0%B4%D0%B0%D0%B2%D0%B0'%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/C2?start=400
openrussian,C2,437,хрони́ческий,chronic,/ru/%D1%85%D1%80%D0%BE%D0%BD%D0%B8'%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B9,https://en.openrussian.org/vocab/C2?start=400
openrussian,C2,438,неуве́ренный,uncertain,/ru/%D0%BD%D0%B5%D1%83%D0%B2%D0%B5'%D1%80%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/C2?start=400
openrussian,C2,439,мк,micron -> [м]и[к]рон; maritime college -> [м]орской [к]олледж; millikelvin -> (м]илли[к]ельвин; magnetic card / cassette -> [м]агнитная [к]арта / [к]ассета; small caliber -> м]а̣ло[к]алиберный,/ru/%D0%BC%D0%BA,https://en.openrussian.org/vocab/C2?start=400
openrussian,C2,440,намёк,hint,/ru/%D0%BD%D0%B0%D0%BC%D1%91%D0%BA,https://en.openrussian.org/vocab/C2?start=400
openrussian,C2,441,кома́ндование,command,/ru/%D0%BA%D0%BE%D0%BC%D0%B0'%D0%BD%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D0%B5,https://en.openrussian.org/vocab/C2?start=400
openrussian,C2,442,убеждённый,convinced,/ru/%D1%83%D0%B1%D0%B5%D0%B6%D0%B4%D1%91%D0%BD%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/C2?start=400
openrussian,C2,443,заста́ть,to catch (surprise),/ru/%D0%B7%D0%B0%D1%81%D1%82%D0%B0'%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=400
openrussian,C2,444,протя́гивать,stretch,/ru/%D0%BF%D1%80%D0%BE%D1%82%D1%8F'%D0%B3%D0%B8%D0%B2%D0%B0%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=400
openrussian,C2,445,грек,Greek,/ru/%D0%B3%D1%80%D0%B5%D0%BA,https://en.openrussian.org/vocab/C2?start=400
openrussian,C2,446,оборо́т,turn,/ru/%D0%BE%D0%B1%D0%BE%D1%80%D0%BE'%D1%82,https://en.openrussian.org/vocab/C2?start=400
openrussian,C2,447,прилете́ть,come by flying / arrive by air,/ru/%D0%BF%D1%80%D0%B8%D0%BB%D0%B5%D1%82%D0%B5'%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=400
openrussian,C2,448,те́рмин,term (word or phrase),/ru/%D1%82%D0%B5'%D1%80%D0%BC%D0%B8%D0%BD,https://en.openrussian.org/vocab/C2?start=400
openrussian,C2,449,де́нежный,money (adj),/ru/%D0%B4%D0%B5'%D0%BD%D0%B5%D0%B6%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/C2?start=400
openrussian,C2,450,извиня́ться,apologize,/ru/%D0%B8%D0%B7%D0%B2%D0%B8%D0%BD%D1%8F'%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/C2?start=400
openrussian,C2,451,неподви́жно,motionless; still,/ru/%D0%BD%D0%B5%D0%BF%D0%BE%D0%B4%D0%B2%D0%B8'%D0%B6%D0%BD%D0%BE,https://en.openrussian.org/vocab/C2?start=450
openrussian,C2,452,пога́снуть,turn off,/ru/%D0%BF%D0%BE%D0%B3%D0%B0'%D1%81%D0%BD%D1%83%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=450
openrussian,C2,453,чече́нский,Chechen,/ru/%D1%87%D0%B5%D1%87%D0%B5'%D0%BD%D1%81%D0%BA%D0%B8%D0%B9,https://en.openrussian.org/vocab/C2?start=450
openrussian,C2,454,оби́деть,to offend,/ru/%D0%BE%D0%B1%D0%B8'%D0%B4%D0%B5%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=450
openrussian,C2,455,идеа́л,ideal,/ru/%D0%B8%D0%B4%D0%B5%D0%B0'%D0%BB,https://en.openrussian.org/vocab/C2?start=450
openrussian,C2,456,марш,march,/ru/%D0%BC%D0%B0%D1%80%D1%88,https://en.openrussian.org/vocab/C2?start=450
openrussian,C2,457,реши́тельный,decisive,/ru/%D1%80%D0%B5%D1%88%D0%B8'%D1%82%D0%B5%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/C2?start=450
openrussian,C2,458,уме́ние,ability,/ru/%D1%83%D0%BC%D0%B5'%D0%BD%D0%B8%D0%B5,https://en.openrussian.org/vocab/C2?start=450
openrussian,C2,459,волнова́ть,to worry or make anxious,/ru/%D0%B2%D0%BE%D0%BB%D0%BD%D0%BE%D0%B2%D0%B0'%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=450
openrussian,C2,460,стро́йный,slender,/ru/%D1%81%D1%82%D1%80%D0%BE'%D0%B9%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/C2?start=450
openrussian,C2,461,стихотворе́ние,poem,/ru/%D1%81%D1%82%D0%B8%D1%85%D0%BE%D1%82%D0%B2%D0%BE%D1%80%D0%B5'%D0%BD%D0%B8%D0%B5,https://en.openrussian.org/vocab/C2?start=450
openrussian,C2,462,возбуди́ть,excite,/ru/%D0%B2%D0%BE%D0%B7%D0%B1%D1%83%D0%B4%D0%B8'%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=450
openrussian,C2,463,торже́ственный,solemn; triumphant; (relational) fest,/ru/%D1%82%D0%BE%D1%80%D0%B6%D0%B5'%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/C2?start=450
openrussian,C2,464,не́кого,there is nobody one can + infinitive,/ru/%D0%BD%D0%B5'%D0%BA%D0%BE%D0%B3%D0%BE,https://en.openrussian.org/vocab/C2?start=450
openrussian,C2,465,прохо́жий,passing by,/ru/%D0%BF%D1%80%D0%BE%D1%85%D0%BE'%D0%B6%D0%B8%D0%B9,https://en.openrussian.org/vocab/C2?start=450
openrussian,C2,466,психологи́ческий,psychologic,/ru/%D0%BF%D1%81%D0%B8%D1%85%D0%BE%D0%BB%D0%BE%D0%B3%D0%B8'%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B9,https://en.openrussian.org/vocab/C2?start=450
openrussian,C2,467,покупа́тель,buyer,/ru/%D0%BF%D0%BE%D0%BA%D1%83%D0%BF%D0%B0'%D1%82%D0%B5%D0%BB%D1%8C,https://en.openrussian.org/vocab/C2?start=450
openrussian,C2,468,безнадёжный,hopeless adj,/ru/%D0%B1%D0%B5%D0%B7%D0%BD%D0%B0%D0%B4%D1%91%D0%B6%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/C2?start=450
openrussian,C2,469,споко́йствие,calm,/ru/%D1%81%D0%BF%D0%BE%D0%BA%D0%BE'%D0%B9%D1%81%D1%82%D0%B2%D0%B8%D0%B5,https://en.openrussian.org/vocab/C2?start=450
openrussian,C2,470,сгоре́ть,to burn (to be consumed by fire),/ru/%D1%81%D0%B3%D0%BE%D1%80%D0%B5'%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=450
openrussian,C2,471,располага́ться,settle; is located,/ru/%D1%80%D0%B0%D1%81%D0%BF%D0%BE%D0%BB%D0%B0%D0%B3%D0%B0'%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/C2?start=450
openrussian,C2,472,нефть,oil,/ru/%D0%BD%D0%B5%D1%84%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=450
openrussian,C2,473,жела́ющий,one who wishes; willing,/ru/%D0%B6%D0%B5%D0%BB%D0%B0'%D1%8E%D1%89%D0%B8%D0%B9,https://en.openrussian.org/vocab/C2?start=450
openrussian,C2,474,ве́на,vein,/ru/%D0%B2%D0%B5'%D0%BD%D0%B0,https://en.openrussian.org/vocab/C2?start=450
openrussian,C2,475,тра́ктор,tractor,/ru/%D1%82%D1%80%D0%B0'%D0%BA%D1%82%D0%BE%D1%80,https://en.openrussian.org/vocab/C2?start=450
openrussian,C2,476,разноцве́тный,multi-coloured,/ru/%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%86%D0%B2%D0%B5'%D1%82%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/C2?start=450
openrussian,C2,477,килогра́мм,kilogram,/ru/%D0%BA%D0%B8%D0%BB%D0%BE%D0%B3%D1%80%D0%B0'%D0%BC%D0%BC,https://en.openrussian.org/vocab/C2?start=450
openrussian,C2,478,э́такий,То же что такой,/ru/%D1%8D'%D1%82%D0%B0%D0%BA%D0%B8%D0%B9,https://en.openrussian.org/vocab/C2?start=450
openrussian,C2,479,прони́кнуть,penetrate; break in; get in,/ru/%D0%BF%D1%80%D0%BE%D0%BD%D0%B8'%D0%BA%D0%BD%D1%83%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=450
openrussian,C2,480,слы́шный,audible,/ru/%D1%81%D0%BB%D1%8B'%D1%88%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/C2?start=450
openrussian,C2,481,заже́чь,"to light (a candle, lamp, etc.)",/ru/%D0%B7%D0%B0%D0%B6%D0%B5'%D1%87%D1%8C,https://en.openrussian.org/vocab/C2?start=450
openrussian,C2,482,Эсто́ния,Estonia,/ru/%D0%AD%D1%81%D1%82%D0%BE'%D0%BD%D0%B8%D1%8F,https://en.openrussian.org/vocab/C2?start=450
openrussian,C2,483,очути́ться,find oneself,/ru/%D0%BE%D1%87%D1%83%D1%82%D0%B8'%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/C2?start=450
openrussian,C2,484,ока́зывать,"to provide (a service, support); to show; to exert (pressure, influence); to reproduce",/ru/%D0%BE%D0%BA%D0%B0'%D0%B7%D1%8B%D0%B2%D0%B0%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=450
openrussian,C2,485,любопы́тный,curious,/ru/%D0%BB%D1%8E%D0%B1%D0%BE%D0%BF%D1%8B'%D1%82%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/C2?start=450
openrussian,C2,486,добы́ча,loot/booty; prey,/ru/%D0%B4%D0%BE%D0%B1%D1%8B'%D1%87%D0%B0,https://en.openrussian.org/vocab/C2?start=450
openrussian,C2,487,роско́шный,luxurious,/ru/%D1%80%D0%BE%D1%81%D0%BA%D0%BE'%D1%88%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/C2?start=450
openrussian,C2,488,е́жели,if,/ru/%D0%B5'%D0%B6%D0%B5%D0%BB%D0%B8,https://en.openrussian.org/vocab/C2?start=450
openrussian,C2,489,вози́ть,to transport/carry (by vehicle); to take someone,/ru/%D0%B2%D0%BE%D0%B7%D0%B8'%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=450
openrussian,C2,490,обы́чай,custom; habit,/ru/%D0%BE%D0%B1%D1%8B'%D1%87%D0%B0%D0%B9,https://en.openrussian.org/vocab/C2?start=450
openrussian,C2,491,опубликова́ть,publish; make public,/ru/%D0%BE%D0%BF%D1%83%D0%B1%D0%BB%D0%B8%D0%BA%D0%BE%D0%B2%D0%B0'%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=450
openrussian,C2,492,мотоци́кл,motor cycle,/ru/%D0%BC%D0%BE%D1%82%D0%BE%D1%86%D0%B8'%D0%BA%D0%BB,https://en.openrussian.org/vocab/C2?start=450
openrussian,C2,493,кни́жный,Аdjective of book; bookish,/ru/%D0%BA%D0%BD%D0%B8'%D0%B6%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/C2?start=450
openrussian,C2,494,разби́ть,break,/ru/%D1%80%D0%B0%D0%B7%D0%B1%D0%B8'%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=450
openrussian,C2,495,ва́нна,bathtub,/ru/%D0%B2%D0%B0'%D0%BD%D0%BD%D0%B0,https://en.openrussian.org/vocab/C2?start=450
openrussian,C2,496,продолже́ние,continuation,/ru/%D0%BF%D1%80%D0%BE%D0%B4%D0%BE%D0%BB%D0%B6%D0%B5'%D0%BD%D0%B8%D0%B5,https://en.openrussian.org/vocab/C2?start=450
openrussian,C2,497,политбюро́,political bureau,/ru/%D0%BF%D0%BE%D0%BB%D0%B8%D1%82%D0%B1%D1%8E%D1%80%D0%BE',https://en.openrussian.org/vocab/C2?start=450
openrussian,C2,498,диск,disk,/ru/%D0%B4%D0%B8%D1%81%D0%BA,https://en.openrussian.org/vocab/C2?start=450
openrussian,C2,499,ссы́лка,reference; (computing) link; exile,/ru/%D1%81%D1%81%D1%8B'%D0%BB%D0%BA%D0%B0,https://en.openrussian.org/vocab/C2?start=450
openrussian,C2,500,соверше́нный,perfect (adj); absolute,/ru/%D1%81%D0%BE%D0%B2%D0%B5%D1%80%D1%88%D0%B5'%D0%BD%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/C2?start=450
openrussian,C2,501,цени́ть,to value; to evaluate,/ru/%D1%86%D0%B5%D0%BD%D0%B8'%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=500
openrussian,C2,502,подчинённый,subordinate,/ru/%D0%BF%D0%BE%D0%B4%D1%87%D0%B8%D0%BD%D1%91%D0%BD%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/C2?start=500
openrussian,C2,503,тёща,mother-in-law,/ru/%D1%82%D1%91%D1%89%D0%B0,https://en.openrussian.org/vocab/C2?start=500
openrussian,C2,504,па́луба,deck,/ru/%D0%BF%D0%B0'%D0%BB%D1%83%D0%B1%D0%B0,https://en.openrussian.org/vocab/C2?start=500
openrussian,C2,505,ме́ньший,lesser,/ru/%D0%BC%D0%B5'%D0%BD%D1%8C%D1%88%D0%B8%D0%B9,https://en.openrussian.org/vocab/C2?start=500
openrussian,C2,506,перча́тка,glove,/ru/%D0%BF%D0%B5%D1%80%D1%87%D0%B0'%D1%82%D0%BA%D0%B0,https://en.openrussian.org/vocab/C2?start=500
openrussian,C2,507,вложи́ть,Invest; put in,/ru/%D0%B2%D0%BB%D0%BE%D0%B6%D0%B8'%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=500
openrussian,C2,508,вы́бить,knock out,/ru/%D0%B2%D1%8B'%D0%B1%D0%B8%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=500
openrussian,C2,509,коре́йский,Korean,/ru/%D0%BA%D0%BE%D1%80%D0%B5'%D0%B9%D1%81%D0%BA%D0%B8%D0%B9,https://en.openrussian.org/vocab/C2?start=500
openrussian,C2,510,пузы́рь,bubble; bladder,/ru/%D0%BF%D1%83%D0%B7%D1%8B'%D1%80%D1%8C,https://en.openrussian.org/vocab/C2?start=500
openrussian,C2,511,се́рия,episode; series,/ru/%D1%81%D0%B5'%D1%80%D0%B8%D1%8F,https://en.openrussian.org/vocab/C2?start=500
openrussian,C2,512,приба́вить,add to; (without object and в весе/в росте) to put on weight,/ru/%D0%BF%D1%80%D0%B8%D0%B1%D0%B0'%D0%B2%D0%B8%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=500
openrussian,C2,513,верхо́вный,supreme,/ru/%D0%B2%D0%B5%D1%80%D1%85%D0%BE'%D0%B2%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/C2?start=500
openrussian,C2,514,выноси́ть,to carry out; suffer,/ru/%D0%B2%D1%8B%D0%BD%D0%BE%D1%81%D0%B8'%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=500
openrussian,C2,515,вы́носить,bear or stand,/ru/%D0%B2%D1%8B'%D0%BD%D0%BE%D1%81%D0%B8%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=500
openrussian,C2,516,просто́рный,spacious,/ru/%D0%BF%D1%80%D0%BE%D1%81%D1%82%D0%BE'%D1%80%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/C2?start=500
openrussian,C2,517,неопределённый,uncertain; undefined,/ru/%D0%BD%D0%B5%D0%BE%D0%BF%D1%80%D0%B5%D0%B4%D0%B5%D0%BB%D1%91%D0%BD%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/C2?start=500
openrussian,C2,518,велосипе́д,bicycle,/ru/%D0%B2%D0%B5%D0%BB%D0%BE%D1%81%D0%B8%D0%BF%D0%B5'%D0%B4,https://en.openrussian.org/vocab/C2?start=500
openrussian,C2,519,косну́ться,to touch; to touch upon (in conversation),/ru/%D0%BA%D0%BE%D1%81%D0%BD%D1%83'%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/C2?start=500
openrussian,C2,520,ресу́рс,resources,/ru/%D1%80%D0%B5%D1%81%D1%83'%D1%80%D1%81,https://en.openrussian.org/vocab/C2?start=500
openrussian,C2,521,задыха́ться,to suffocate,/ru/%D0%B7%D0%B0%D0%B4%D1%8B%D1%85%D0%B0'%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/C2?start=500
openrussian,C2,522,эффекти́вный,effective adj,/ru/%D1%8D%D1%84%D1%84%D0%B5%D0%BA%D1%82%D0%B8'%D0%B2%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/C2?start=500
openrussian,C2,523,тетра́дь,notebook,/ru/%D1%82%D0%B5%D1%82%D1%80%D0%B0'%D0%B4%D1%8C,https://en.openrussian.org/vocab/C2?start=500
openrussian,C2,524,храни́ться,be kept,/ru/%D1%85%D1%80%D0%B0%D0%BD%D0%B8'%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/C2?start=500
openrussian,C2,525,злове́щий,ominous,/ru/%D0%B7%D0%BB%D0%BE%D0%B2%D0%B5'%D1%89%D0%B8%D0%B9,https://en.openrussian.org/vocab/C2?start=500
openrussian,C2,526,абсолю́тный,absolute,/ru/%D0%B0%D0%B1%D1%81%D0%BE%D0%BB%D1%8E'%D1%82%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/C2?start=500
openrussian,C2,527,жа́жда,thirst; lust (craving),/ru/%D0%B6%D0%B0'%D0%B6%D0%B4%D0%B0,https://en.openrussian.org/vocab/C2?start=500
openrussian,C2,528,постоя́лый,resident,/ru/%D0%BF%D0%BE%D1%81%D1%82%D0%BE%D1%8F'%D0%BB%D1%8B%D0%B9,https://en.openrussian.org/vocab/C2?start=500
openrussian,C2,529,а́лый,crimson; scarlet,/ru/%D0%B0'%D0%BB%D1%8B%D0%B9,https://en.openrussian.org/vocab/C2?start=500
openrussian,C2,530,разорва́ть,tear apart; to break (ties),/ru/%D1%80%D0%B0%D0%B7%D0%BE%D1%80%D0%B2%D0%B0'%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=500
openrussian,C2,531,му́сор,garbage; police,/ru/%D0%BC%D1%83'%D1%81%D0%BE%D1%80,https://en.openrussian.org/vocab/C2?start=500
openrussian,C2,532,пету́х,rooster/cock; faggot,/ru/%D0%BF%D0%B5%D1%82%D1%83'%D1%85,https://en.openrussian.org/vocab/C2?start=500
openrussian,C2,533,порошо́к,powder,/ru/%D0%BF%D0%BE%D1%80%D0%BE%D1%88%D0%BE'%D0%BA,https://en.openrussian.org/vocab/C2?start=500
openrussian,C2,534,религио́зный,religious,/ru/%D1%80%D0%B5%D0%BB%D0%B8%D0%B3%D0%B8%D0%BE'%D0%B7%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/C2?start=500
openrussian,C2,535,донести́сь,reach ears,/ru/%D0%B4%D0%BE%D0%BD%D0%B5%D1%81%D1%82%D0%B8'%D1%81%D1%8C,https://en.openrussian.org/vocab/C2?start=500
openrussian,C2,536,перехвати́ть,to intercept,/ru/%D0%BF%D0%B5%D1%80%D0%B5%D1%85%D0%B2%D0%B0%D1%82%D0%B8'%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=500
openrussian,C2,537,расте́ние,plant,/ru/%D1%80%D0%B0%D1%81%D1%82%D0%B5'%D0%BD%D0%B8%D0%B5,https://en.openrussian.org/vocab/C2?start=500
openrussian,C2,538,воспринима́ть,take; perceive,/ru/%D0%B2%D0%BE%D1%81%D0%BF%D1%80%D0%B8%D0%BD%D0%B8%D0%BC%D0%B0'%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=500
openrussian,C2,539,уда́в,boa,/ru/%D1%83%D0%B4%D0%B0'%D0%B2,https://en.openrussian.org/vocab/C2?start=500
openrussian,C2,540,башма́к,shoe (similar to British hobnail boots); chock,/ru/%D0%B1%D0%B0%D1%88%D0%BC%D0%B0'%D0%BA,https://en.openrussian.org/vocab/C2?start=500
openrussian,C2,541,сего,this,/ru/%D1%81%D0%B5%D0%B3%D0%BE,https://en.openrussian.org/vocab/C2?start=500
openrussian,C2,542,лы́жа,ski,/ru/%D0%BB%D1%8B'%D0%B6%D0%B0,https://en.openrussian.org/vocab/C2?start=500
openrussian,C2,543,пропага́нда,propaganda,/ru/%D0%BF%D1%80%D0%BE%D0%BF%D0%B0%D0%B3%D0%B0'%D0%BD%D0%B4%D0%B0,https://en.openrussian.org/vocab/C2?start=500
openrussian,C2,544,руководи́ть,lead; be in charge,/ru/%D1%80%D1%83%D0%BA%D0%BE%D0%B2%D0%BE%D0%B4%D0%B8'%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=500
openrussian,C2,545,задержа́ться,stay long; be delayed,/ru/%D0%B7%D0%B0%D0%B4%D0%B5%D1%80%D0%B6%D0%B0'%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/C2?start=500
openrussian,C2,546,бык,bull; agressive person; strong man,/ru/%D0%B1%D1%8B%D0%BA,https://en.openrussian.org/vocab/C2?start=500
openrussian,C2,547,бе́шеный,rabid; furious,/ru/%D0%B1%D0%B5'%D1%88%D0%B5%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/C2?start=500
openrussian,C2,548,сниже́ние,lowering,/ru/%D1%81%D0%BD%D0%B8%D0%B6%D0%B5'%D0%BD%D0%B8%D0%B5,https://en.openrussian.org/vocab/C2?start=500
openrussian,C2,549,опа́сно,dangerously,/ru/%D0%BE%D0%BF%D0%B0'%D1%81%D0%BD%D0%BE,https://en.openrussian.org/vocab/C2?start=500
openrussian,C2,550,пасть,to fall,/ru/%D0%BF%D0%B0%D1%81%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=500
openrussian,C2,551,плач,crying,/ru/%D0%BF%D0%BB%D0%B0%D1%87,https://en.openrussian.org/vocab/C2?start=550
openrussian,C2,552,переверну́ть,to turn / turn around; to turn inside out; to overturn / turn over; to turn upside down,/ru/%D0%BF%D0%B5%D1%80%D0%B5%D0%B2%D0%B5%D1%80%D0%BD%D1%83'%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=550
openrussian,C2,553,типи́чный,typical,/ru/%D1%82%D0%B8%D0%BF%D0%B8'%D1%87%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/C2?start=550
openrussian,C2,554,сало́н,salon,/ru/%D1%81%D0%B0%D0%BB%D0%BE'%D0%BD,https://en.openrussian.org/vocab/C2?start=550
openrussian,C2,555,надева́ть,to put on (clothes),/ru/%D0%BD%D0%B0%D0%B4%D0%B5%D0%B2%D0%B0'%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=550
openrussian,C2,556,замеча́ние,remark; reprimand,/ru/%D0%B7%D0%B0%D0%BC%D0%B5%D1%87%D0%B0'%D0%BD%D0%B8%D0%B5,https://en.openrussian.org/vocab/C2?start=550
openrussian,C2,557,беспоко́йство,anxiety or restlessness; concern,/ru/%D0%B1%D0%B5%D1%81%D0%BF%D0%BE%D0%BA%D0%BE'%D0%B9%D1%81%D1%82%D0%B2%D0%BE,https://en.openrussian.org/vocab/C2?start=550
openrussian,C2,558,бра́тец,brother,/ru/%D0%B1%D1%80%D0%B0'%D1%82%D0%B5%D1%86,https://en.openrussian.org/vocab/C2?start=550
openrussian,C2,559,увезти́,carry off; take away,/ru/%D1%83%D0%B2%D0%B5%D0%B7%D1%82%D0%B8',https://en.openrussian.org/vocab/C2?start=550
openrussian,C2,560,наруша́ть,violate; to disrupt,/ru/%D0%BD%D0%B0%D1%80%D1%83%D1%88%D0%B0'%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=550
openrussian,C2,561,выходно́й,to be available,/ru/%D0%B2%D1%8B%D1%85%D0%BE%D0%B4%D0%BD%D0%BE'%D0%B9,https://en.openrussian.org/vocab/C2?start=550
openrussian,C2,562,заверну́ть,wrap; to drop in,/ru/%D0%B7%D0%B0%D0%B2%D0%B5%D1%80%D0%BD%D1%83'%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=550
openrussian,C2,563,гости́ный,living room,/ru/%D0%B3%D0%BE%D1%81%D1%82%D0%B8'%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/C2?start=550
openrussian,C2,564,обору́дование,equipment,/ru/%D0%BE%D0%B1%D0%BE%D1%80%D1%83'%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D0%B5,https://en.openrussian.org/vocab/C2?start=550
openrussian,C2,565,буфе́т,canteen,/ru/%D0%B1%D1%83%D1%84%D0%B5'%D1%82,https://en.openrussian.org/vocab/C2?start=550
openrussian,C2,566,аргуме́нт,argument,/ru/%D0%B0%D1%80%D0%B3%D1%83%D0%BC%D0%B5'%D0%BD%D1%82,https://en.openrussian.org/vocab/C2?start=550
openrussian,C2,567,рекомендова́ть,recommend; (obsolete) introduce,/ru/%D1%80%D0%B5%D0%BA%D0%BE%D0%BC%D0%B5%D0%BD%D0%B4%D0%BE%D0%B2%D0%B0'%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=550
openrussian,C2,568,лёт,flight,/ru/%D0%BB%D1%91%D1%82,https://en.openrussian.org/vocab/C2?start=550
openrussian,C2,569,пра́здничный,holiday,/ru/%D0%BF%D1%80%D0%B0'%D0%B7%D0%B4%D0%BD%D0%B8%D1%87%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/C2?start=550
openrussian,C2,570,спусти́ть,to lower,/ru/%D1%81%D0%BF%D1%83%D1%81%D1%82%D0%B8'%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=550
openrussian,C2,571,набира́ть,to gain; to type (on a computer),/ru/%D0%BD%D0%B0%D0%B1%D0%B8%D1%80%D0%B0'%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=550
openrussian,C2,572,неожи́данность,surprise; unexpectedness,/ru/%D0%BD%D0%B5%D0%BE%D0%B6%D0%B8'%D0%B4%D0%B0%D0%BD%D0%BD%D0%BE%D1%81%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=550
openrussian,C2,573,цирк,circus,/ru/%D1%86%D0%B8%D1%80%D0%BA,https://en.openrussian.org/vocab/C2?start=550
openrussian,C2,574,светло́,it is light,/ru/%D1%81%D0%B2%D0%B5%D1%82%D0%BB%D0%BE',https://en.openrussian.org/vocab/C2?start=550
