source,level,rank,russian,translations,detail_path,page_url
openrussian,C1,324,предполага́ть,to assume,/ru/%D0%BF%D1%80%D0%B5%D0%B4%D0%BF%D0%BE%D0%BB%D0%B0%D0%B3%D0%B0'%D1%82%D1%8C,https://en.openrussian.org/vocab/C1?start=300
openrussian,C1,325,послы́шаться,be heard,/ru/%D0%BF%D0%BE%D1%81%D0%BB%D1%8B'%D1%88%D0%B0%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/C1?start=300
openrussian,C1,326,батальо́н,battalion,/ru/%D0%B1%D0%B0%D1%82%D0%B0%D0%BB%D1%8C%D0%BE'%D0%BD,https://en.openrussian.org/vocab/C1?start=300
openrussian,C1,327,реши́ться,to work up the courage; decide,/ru/%D1%80%D0%B5%D1%88%D0%B8'%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/C1?start=300
openrussian,C1,328,шко́льный,school,/ru/%D1%88%D0%BA%D0%BE'%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/C1?start=300
openrussian,C1,329,сме́на,shift; changing,/ru/%D1%81%D0%BC%D0%B5'%D0%BD%D0%B0,https://en.openrussian.org/vocab/C1?start=300
openrussian,C1,330,поте́ря,loss; waste,/ru/%D0%BF%D0%BE%D1%82%D0%B5'%D1%80%D1%8F,https://en.openrussian.org/vocab/C1?start=300
openrussian,C1,331,торопли́вый,hasty/hurried,/ru/%D1%82%D0%BE%D1%80%D0%BE%D0%BF%D0%BB%D0%B8'%D0%B2%D1%8B%D0%B9,https://en.openrussian.org/vocab/C1?start=300
openrussian,C1,332,медици́нский,medical,/ru/%D0%BC%D0%B5%D0%B4%D0%B8%D1%86%D0%B8'%D0%BD%D1%81%D0%BA%D0%B8%D0%B9,https://en.openrussian.org/vocab/C1?start=300
openrussian,C1,333,случа́ться,to happen; to come about (с + instrumental),/ru/%D1%81%D0%BB%D1%83%D1%87%D0%B0'%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/C1?start=300
openrussian,C1,334,сигна́л,signal,/ru/%D1%81%D0%B8%D0%B3%D0%BD%D0%B0'%D0%BB,https://en.openrussian.org/vocab/C1?start=300
openrussian,C1,335,духо́вный,spiritual (adj),/ru/%D0%B4%D1%83%D1%85%D0%BE'%D0%B2%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/C1?start=300
openrussian,C1,336,заты́лок,back of the head,/ru/%D0%B7%D0%B0%D1%82%D1%8B'%D0%BB%D0%BE%D0%BA,https://en.openrussian.org/vocab/C1?start=300
openrussian,C1,337,мото́р,motor,/ru/%D0%BC%D0%BE%D1%82%D0%BE'%D1%80,https://en.openrussian.org/vocab/C1?start=300
openrussian,C1,338,устра́ивать,arrange; suit,/ru/%D1%83%D1%81%D1%82%D1%80%D0%B0'%D0%B8%D0%B2%D0%B0%D1%82%D1%8C,https://en.openrussian.org/vocab/C1?start=300
openrussian,C1,339,оби́да,offence,/ru/%D0%BE%D0%B1%D0%B8'%D0%B4%D0%B0,https://en.openrussian.org/vocab/C1?start=300
openrussian,C1,340,профе́ссия,occupation,/ru/%D0%BF%D1%80%D0%BE%D1%84%D0%B5'%D1%81%D1%81%D0%B8%D1%8F,https://en.openrussian.org/vocab/C1?start=300
openrussian,C1,341,сего́дняшний,today's,/ru/%D1%81%D0%B5%D0%B3%D0%BE'%D0%B4%D0%BD%D1%8F%D1%88%D0%BD%D0%B8%D0%B9,https://en.openrussian.org/vocab/C1?start=300
openrussian,C1,342,ю́ноша,young man,/ru/%D1%8E'%D0%BD%D0%BE%D1%88%D0%B0,https://en.openrussian.org/vocab/C1?start=300
openrussian,C1,343,юг,south,/ru/%D1%8E%D0%B3,https://en.openrussian.org/vocab/C1?start=300
openrussian,C1,344,уезжа́ть,leave,/ru/%D1%83%D0%B5%D0%B7%D0%B6%D0%B0'%D1%82%D1%8C,https://en.openrussian.org/vocab/C1?start=300
openrussian,C1,345,до́ля,share; (arithmetic) fraction; destined,/ru/%D0%B4%D0%BE'%D0%BB%D1%8F,https://en.openrussian.org/vocab/C1?start=300
openrussian,C1,346,во́ин,fighting man,/ru/%D0%B2%D0%BE'%D0%B8%D0%BD,https://en.openrussian.org/vocab/C1?start=300
openrussian,C1,347,медве́дь,bear,/ru/%D0%BC%D0%B5%D0%B4%D0%B2%D0%B5'%D0%B4%D1%8C,https://en.openrussian.org/vocab/C1?start=300
openrussian,C1,348,ведро́,bucket; bin/ trash can,/ru/%D0%B2%D0%B5%D0%B4%D1%80%D0%BE',https://en.openrussian.org/vocab/C1?start=300
openrussian,C1,349,пры́гать,jump,/ru/%D0%BF%D1%80%D1%8B'%D0%B3%D0%B0%D1%82%D1%8C,https://en.openrussian.org/vocab/C1?start=300
openrussian,C1,350,ска́зка,tale,/ru/%D1%81%D0%BA%D0%B0'%D0%B7%D0%BA%D0%B0,https://en.openrussian.org/vocab/C1?start=300
openrussian,C1,351,цк,the Central Committee,/ru/%D1%86%D0%BA,https://en.openrussian.org/vocab/C1?start=350
openrussian,C1,352,гро́зный,formidable; menacing/terrifying/fear inducing,/ru/%D0%B3%D1%80%D0%BE'%D0%B7%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/C1?start=350
openrussian,C1,353,корми́ть,feed,/ru/%D0%BA%D0%BE%D1%80%D0%BC%D0%B8'%D1%82%D1%8C,https://en.openrussian.org/vocab/C1?start=350
openrussian,C1,354,полёт,flight,/ru/%D0%BF%D0%BE%D0%BB%D1%91%D1%82,https://en.openrussian.org/vocab/C1?start=350
openrussian,C1,355,пулемёт,machine-gun,/ru/%D0%BF%D1%83%D0%BB%D0%B5%D0%BC%D1%91%D1%82,https://en.openrussian.org/vocab/C1?start=350
openrussian,C1,356,желе́зо,iron,/ru/%D0%B6%D0%B5%D0%BB%D0%B5'%D0%B7%D0%BE,https://en.openrussian.org/vocab/C1?start=350
openrussian,C1,357,напра́виться,be headed,/ru/%D0%BD%D0%B0%D0%BF%D1%80%D0%B0'%D0%B2%D0%B8%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/C1?start=350
openrussian,C1,358,рассчи́тывать,count on or depend on,/ru/%D1%80%D0%B0%D1%81%D1%81%D1%87%D0%B8'%D1%82%D1%8B%D0%B2%D0%B0%D1%82%D1%8C,https://en.openrussian.org/vocab/C1?start=350
openrussian,C1,359,механи́зм,mechanism,/ru/%D0%BC%D0%B5%D1%85%D0%B0%D0%BD%D0%B8'%D0%B7%D0%BC,https://en.openrussian.org/vocab/C1?start=350
openrussian,C1,360,тьма,darkness,/ru/%D1%82%D1%8C%D0%BC%D0%B0,https://en.openrussian.org/vocab/C1?start=350
openrussian,C1,361,расположи́ть,dispose; group,/ru/%D1%80%D0%B0%D1%81%D0%BF%D0%BE%D0%BB%D0%BE%D0%B6%D0%B8'%D1%82%D1%8C,https://en.openrussian.org/vocab/C1?start=350
openrussian,C1,362,но́вость,news,/ru/%D0%BD%D0%BE'%D0%B2%D0%BE%D1%81%D1%82%D1%8C,https://en.openrussian.org/vocab/C1?start=350
openrussian,C1,363,усла́ть,send away,/ru/%D1%83%D1%81%D0%BB%D0%B0'%D1%82%D1%8C,https://en.openrussian.org/vocab/C1?start=350
openrussian,C1,364,строка́,line,/ru/%D1%81%D1%82%D1%80%D0%BE%D0%BA%D0%B0',https://en.openrussian.org/vocab/C1?start=350
openrussian,C1,365,шесто́й,sixth,/ru/%D1%88%D0%B5%D1%81%D1%82%D0%BE'%D0%B9,https://en.openrussian.org/vocab/C1?start=350
openrussian,C1,366,тща́тельно,carefully and thoroughly,/ru/%D1%82%D1%89%D0%B0'%D1%82%D0%B5%D0%BB%D1%8C%D0%BD%D0%BE,https://en.openrussian.org/vocab/C1?start=350
openrussian,C1,367,сфе́ра,"sphere (field, sector)",/ru/%D1%81%D1%84%D0%B5'%D1%80%D0%B0,https://en.openrussian.org/vocab/C1?start=350
openrussian,C1,368,комисса́р,commissar,/ru/%D0%BA%D0%BE%D0%BC%D0%B8%D1%81%D1%81%D0%B0'%D1%80,https://en.openrussian.org/vocab/C1?start=350
openrussian,C1,369,ра́вный,equal,/ru/%D1%80%D0%B0'%D0%B2%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/C1?start=350
openrussian,C1,370,прозра́чный,transparent,/ru/%D0%BF%D1%80%D0%BE%D0%B7%D1%80%D0%B0'%D1%87%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/C1?start=350
openrussian,C1,371,малы́ш,baby boy,/ru/%D0%BC%D0%B0%D0%BB%D1%8B'%D1%88,https://en.openrussian.org/vocab/C1?start=350
openrussian,C1,372,по́весть,novel,/ru/%D0%BF%D0%BE'%D0%B2%D0%B5%D1%81%D1%82%D1%8C,https://en.openrussian.org/vocab/C1?start=350
openrussian,C1,373,профессиона́льный,professional,/ru/%D0%BF%D1%80%D0%BE%D1%84%D0%B5%D1%81%D1%81%D0%B8%D0%BE%D0%BD%D0%B0'%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/C1?start=350
openrussian,C1,374,жёсткий,hard; tough,/ru/%D0%B6%D1%91%D1%81%D1%82%D0%BA%D0%B8%D0%B9,https://en.openrussian.org/vocab/C1?start=350
openrussian,C1,375,пораже́ние,defeat; lesion,/ru/%D0%BF%D0%BE%D1%80%D0%B0%D0%B6%D0%B5'%D0%BD%D0%B8%D0%B5,https://en.openrussian.org/vocab/C1?start=350
openrussian,C1,376,ци́фра,figure; Римские цифры - roman numerals,/ru/%D1%86%D0%B8'%D1%84%D1%80%D0%B0,https://en.openrussian.org/vocab/C1?start=350
openrussian,C1,377,компью́тер,computer,/ru/%D0%BA%D0%BE%D0%BC%D0%BF%D1%8C%D1%8E'%D1%82%D0%B5%D1%80,https://en.openrussian.org/vocab/C1?start=350
openrussian,C1,378,уважа́ть,to respect,/ru/%D1%83%D0%B2%D0%B0%D0%B6%D0%B0'%D1%82%D1%8C,https://en.openrussian.org/vocab/C1?start=350
openrussian,C1,379,угро́за,threat; risk; danger,/ru/%D1%83%D0%B3%D1%80%D0%BE'%D0%B7%D0%B0,https://en.openrussian.org/vocab/C1?start=350
openrussian,C1,380,исключе́ние,exception,/ru/%D0%B8%D1%81%D0%BA%D0%BB%D1%8E%D1%87%D0%B5'%D0%BD%D0%B8%D0%B5,https://en.openrussian.org/vocab/C1?start=350
openrussian,C1,381,бума́жка,"small piece of paper; banknote (bill, note)",/ru/%D0%B1%D1%83%D0%BC%D0%B0'%D0%B6%D0%BA%D0%B0,https://en.openrussian.org/vocab/C1?start=350
openrussian,C1,382,гру́бый,rude; rough or coarse,/ru/%D0%B3%D1%80%D1%83'%D0%B1%D1%8B%D0%B9,https://en.openrussian.org/vocab/C1?start=350
openrussian,C1,383,догово́р,agreement; contract; treaty,/ru/%D0%B4%D0%BE%D0%B3%D0%BE%D0%B2%D0%BE'%D1%80,https://en.openrussian.org/vocab/C1?start=350
openrussian,C1,384,ба́шня,tower,/ru/%D0%B1%D0%B0'%D1%88%D0%BD%D1%8F,https://en.openrussian.org/vocab/C1?start=350
openrussian,C1,385,секре́т,secret,/ru/%D1%81%D0%B5%D0%BA%D1%80%D0%B5'%D1%82,https://en.openrussian.org/vocab/C1?start=350
openrussian,C1,386,ла́мпа,lamp,/ru/%D0%BB%D0%B0'%D0%BC%D0%BF%D0%B0,https://en.openrussian.org/vocab/C1?start=350
openrussian,C1,387,реме́нь,strap; belt,/ru/%D1%80%D0%B5%D0%BC%D0%B5'%D0%BD%D1%8C,https://en.openrussian.org/vocab/C1?start=350
openrussian,C1,388,повести́,lead; behave; drive,/ru/%D0%BF%D0%BE%D0%B2%D0%B5%D1%81%D1%82%D0%B8',https://en.openrussian.org/vocab/C1?start=350
openrussian,C1,389,глу́пость,foolishness,/ru/%D0%B3%D0%BB%D1%83'%D0%BF%D0%BE%D1%81%D1%82%D1%8C,https://en.openrussian.org/vocab/C1?start=350
openrussian,C1,390,зи́мний,Winter,/ru/%D0%B7%D0%B8'%D0%BC%D0%BD%D0%B8%D0%B9,https://en.openrussian.org/vocab/C1?start=350
openrussian,C1,391,библиоте́ка,library,/ru/%D0%B1%D0%B8%D0%B1%D0%BB%D0%B8%D0%BE%D1%82%D0%B5'%D0%BA%D0%B0,https://en.openrussian.org/vocab/C1?start=350
openrussian,C1,392,попа́дать,to fall one after the other,/ru/%D0%BF%D0%BE%D0%BF%D0%B0'%D0%B4%D0%B0%D1%82%D1%8C,https://en.openrussian.org/vocab/C1?start=350
openrussian,C1,393,попада́ть,to hit (a target); to get; to find oneself in,/ru/%D0%BF%D0%BE%D0%BF%D0%B0%D0%B4%D0%B0'%D1%82%D1%8C,https://en.openrussian.org/vocab/C1?start=350
openrussian,C1,394,покача́ть,shake,/ru/%D0%BF%D0%BE%D0%BA%D0%B0%D1%87%D0%B0'%D1%82%D1%8C,https://en.openrussian.org/vocab/C1?start=350
openrussian,C1,395,ткань,fabric,/ru/%D1%82%D0%BA%D0%B0%D0%BD%D1%8C,https://en.openrussian.org/vocab/C1?start=350
openrussian,C1,396,хала́т,bathrobe,/ru/%D1%85%D0%B0%D0%BB%D0%B0'%D1%82,https://en.openrussian.org/vocab/C1?start=350
openrussian,C1,397,отдыха́ть,rest,/ru/%D0%BE%D1%82%D0%B4%D1%8B%D1%85%D0%B0'%D1%82%D1%8C,https://en.openrussian.org/vocab/C1?start=350
openrussian,C1,398,путём,by means of,/ru/%D0%BF%D1%83%D1%82%D1%91%D0%BC,https://en.openrussian.org/vocab/C1?start=350
openrussian,C1,399,переходи́ть,get across; convert,/ru/%D0%BF%D0%B5%D1%80%D0%B5%D1%85%D0%BE%D0%B4%D0%B8'%D1%82%D1%8C,https://en.openrussian.org/vocab/C1?start=350
openrussian,C1,400,океа́н,ocean,/ru/%D0%BE%D0%BA%D0%B5%D0%B0'%D0%BD,https://en.openrussian.org/vocab/C1?start=350
openrussian,C1,401,полице́йский,police-,/ru/%D0%BF%D0%BE%D0%BB%D0%B8%D1%86%D0%B5'%D0%B9%D1%81%D0%BA%D0%B8%D0%B9,https://en.openrussian.org/vocab/C1?start=400
openrussian,C1,402,дета́ль,detail; part,/ru/%D0%B4%D0%B5%D1%82%D0%B0'%D0%BB%D1%8C,https://en.openrussian.org/vocab/C1?start=400
openrussian,C1,403,молодёжь,young; young generation,/ru/%D0%BC%D0%BE%D0%BB%D0%BE%D0%B4%D1%91%D0%B6%D1%8C,https://en.openrussian.org/vocab/C1?start=400
openrussian,C1,404,ра́дио,radio,/ru/%D1%80%D0%B0'%D0%B4%D0%B8%D0%BE,https://en.openrussian.org/vocab/C1?start=400
openrussian,C1,405,гнать,drive/force to move; distill; persecute,/ru/%D0%B3%D0%BD%D0%B0%D1%82%D1%8C,https://en.openrussian.org/vocab/C1?start=400
openrussian,C1,406,плыть,swim; float/sail,/ru/%D0%BF%D0%BB%D1%8B%D1%82%D1%8C,https://en.openrussian.org/vocab/C1?start=400
openrussian,C1,407,ли́дер,leader,/ru/%D0%BB%D0%B8'%D0%B4%D0%B5%D1%80,https://en.openrussian.org/vocab/C1?start=400
openrussian,C1,408,наступа́ть,step on; arrive (in time); attack; to be,/ru/%D0%BD%D0%B0%D1%81%D1%82%D1%83%D0%BF%D0%B0'%D1%82%D1%8C,https://en.openrussian.org/vocab/C1?start=400
openrussian,C1,409,парти́йный,(relational) party; loyal to the party line,/ru/%D0%BF%D0%B0%D1%80%D1%82%D0%B8'%D0%B9%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/C1?start=400
openrussian,C1,410,коро́ва,cow; fat woman,/ru/%D0%BA%D0%BE%D1%80%D0%BE'%D0%B2%D0%B0,https://en.openrussian.org/vocab/C1?start=400
openrussian,C1,411,престу́пник,criminal; perpetrator,/ru/%D0%BF%D1%80%D0%B5%D1%81%D1%82%D1%83'%D0%BF%D0%BD%D0%B8%D0%BA,https://en.openrussian.org/vocab/C1?start=400
openrussian,C1,412,подхвати́ть,catch,/ru/%D0%BF%D0%BE%D0%B4%D1%85%D0%B2%D0%B0%D1%82%D0%B8'%D1%82%D1%8C,https://en.openrussian.org/vocab/C1?start=400
openrussian,C1,413,ито́г,result (sum); outcome,/ru/%D0%B8%D1%82%D0%BE'%D0%B3,https://en.openrussian.org/vocab/C1?start=400
openrussian,C1,414,бо́же,my god; god,/ru/%D0%B1%D0%BE'%D0%B6%D0%B5,https://en.openrussian.org/vocab/C1?start=400
openrussian,C1,415,исчеза́ть,disappear,/ru/%D0%B8%D1%81%D1%87%D0%B5%D0%B7%D0%B0'%D1%82%D1%8C,https://en.openrussian.org/vocab/C1?start=400
openrussian,C1,416,зада́ние,task; homework; assignment; quest,/ru/%D0%B7%D0%B0%D0%B4%D0%B0'%D0%BD%D0%B8%D0%B5,https://en.openrussian.org/vocab/C1?start=400
openrussian,C1,417,посиде́ть,sit (for a while),/ru/%D0%BF%D0%BE%D1%81%D0%B8%D0%B4%D0%B5'%D1%82%D1%8C,https://en.openrussian.org/vocab/C1?start=400
openrussian,C1,418,заседа́ние,meeting,/ru/%D0%B7%D0%B0%D1%81%D0%B5%D0%B4%D0%B0'%D0%BD%D0%B8%D0%B5,https://en.openrussian.org/vocab/C1?start=400
openrussian,C1,419,па́пка,folder; file cover,/ru/%D0%BF%D0%B0'%D0%BF%D0%BA%D0%B0,https://en.openrussian.org/vocab/C1?start=400
openrussian,C1,420,Фра́нция,France,/ru/%D0%A4%D1%80%D0%B0'%D0%BD%D1%86%D0%B8%D1%8F,https://en.openrussian.org/vocab/C1?start=400
openrussian,C1,421,согла́сно,according to,/ru/%D1%81%D0%BE%D0%B3%D0%BB%D0%B0'%D1%81%D0%BD%D0%BE,https://en.openrussian.org/vocab/C1?start=400
openrussian,C1,422,депута́т,government official; member of parliament,/ru/%D0%B4%D0%B5%D0%BF%D1%83%D1%82%D0%B0'%D1%82,https://en.openrussian.org/vocab/C1?start=400
openrussian,C1,423,обра́доваться,to be happy,/ru/%D0%BE%D0%B1%D1%80%D0%B0'%D0%B4%D0%BE%D0%B2%D0%B0%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/C1?start=400
openrussian,C1,424,не́когда,there is no time; once,/ru/%D0%BD%D0%B5'%D0%BA%D0%BE%D0%B3%D0%B4%D0%B0,https://en.openrussian.org/vocab/C1?start=400
openrussian,C1,425,мо́лодость,youth; youthfulness; youngness,/ru/%D0%BC%D0%BE'%D0%BB%D0%BE%D0%B4%D0%BE%D1%81%D1%82%D1%8C,https://en.openrussian.org/vocab/C1?start=400
openrussian,C1,426,ложи́ться,lie down (4); go to bed,/ru/%D0%BB%D0%BE%D0%B6%D0%B8'%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/C1?start=400
openrussian,C1,427,вы́яснить,to figure out,/ru/%D0%B2%D1%8B'%D1%8F%D1%81%D0%BD%D0%B8%D1%82%D1%8C,https://en.openrussian.org/vocab/C1?start=400
openrussian,C1,428,удо́бный,comfortable; convenient,/ru/%D1%83%D0%B4%D0%BE'%D0%B1%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/C1?start=400
openrussian,C1,429,но́рма,standard or the norm; noun,/ru/%D0%BD%D0%BE'%D1%80%D0%BC%D0%B0,https://en.openrussian.org/vocab/C1?start=400
openrussian,C1,430,отвести́,take; remove,/ru/%D0%BE%D1%82%D0%B2%D0%B5%D1%81%D1%82%D0%B8',https://en.openrussian.org/vocab/C1?start=400
openrussian,C1,431,гном,gnome,/ru/%D0%B3%D0%BD%D0%BE%D0%BC,https://en.openrussian.org/vocab/C1?start=400
openrussian,C1,432,генера́льный,general,/ru/%D0%B3%D0%B5%D0%BD%D0%B5%D1%80%D0%B0'%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/C1?start=400
openrussian,C1,433,ро́вный,smooth even or flat; even straight without bends; even-tempered,/ru/%D1%80%D0%BE'%D0%B2%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/C1?start=400
openrussian,C1,434,переби́ть,"to interrupt; to break (e.g. a glass, a wire); to kill; to spoil (one's appetite)",/ru/%D0%BF%D0%B5%D1%80%D0%B5%D0%B1%D0%B8'%D1%82%D1%8C,https://en.openrussian.org/vocab/C1?start=400
openrussian,C1,435,удава́ться,to be a success; to manage to do,/ru/%D1%83%D0%B4%D0%B0%D0%B2%D0%B0'%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/C1?start=400
openrussian,C1,436,цепь,chain,/ru/%D1%86%D0%B5%D0%BF%D1%8C,https://en.openrussian.org/vocab/C1?start=400
openrussian,C1,437,мето́да,method,/ru/%D0%BC%D0%B5%D1%82%D0%BE'%D0%B4%D0%B0,https://en.openrussian.org/vocab/C1?start=400
openrussian,C1,438,отве́тственность,responsibility,/ru/%D0%BE%D1%82%D0%B2%D0%B5'%D1%82%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D0%BE%D1%81%D1%82%D1%8C,https://en.openrussian.org/vocab/C1?start=400
openrussian,C1,439,седьмо́й,seventh,/ru/%D1%81%D0%B5%D0%B4%D1%8C%D0%BC%D0%BE'%D0%B9,https://en.openrussian.org/vocab/C1?start=400
openrussian,C1,440,задержа́ть,detain; hold,/ru/%D0%B7%D0%B0%D0%B4%D0%B5%D1%80%D0%B6%D0%B0'%D1%82%D1%8C,https://en.openrussian.org/vocab/C1?start=400
openrussian,C1,441,жар,heat; ardour; fever,/ru/%D0%B6%D0%B0%D1%80,https://en.openrussian.org/vocab/C1?start=400
openrussian,C1,442,фина́нсовый,financial,/ru/%D1%84%D0%B8%D0%BD%D0%B0'%D0%BD%D1%81%D0%BE%D0%B2%D1%8B%D0%B9,https://en.openrussian.org/vocab/C1?start=400
openrussian,C1,443,непло́хо,not bad,/ru/%D0%BD%D0%B5%D0%BF%D0%BB%D0%BE'%D1%85%D0%BE,https://en.openrussian.org/vocab/C1?start=400
openrussian,C1,444,уваже́ние,respect,/ru/%D1%83%D0%B2%D0%B0%D0%B6%D0%B5'%D0%BD%D0%B8%D0%B5,https://en.openrussian.org/vocab/C1?start=400
openrussian,C1,445,конта́кт,contact,/ru/%D0%BA%D0%BE%D0%BD%D1%82%D0%B0'%D0%BA%D1%82,https://en.openrussian.org/vocab/C1?start=400
openrussian,C1,446,пот,sweat,/ru/%D0%BF%D0%BE%D1%82,https://en.openrussian.org/vocab/C1?start=400
openrussian,C1,447,подва́л,basement,/ru/%D0%BF%D0%BE%D0%B4%D0%B2%D0%B0'%D0%BB,https://en.openrussian.org/vocab/C1?start=400
openrussian,C1,448,у́жин,dinner,/ru/%D1%83'%D0%B6%D0%B8%D0%BD,https://en.openrussian.org/vocab/C1?start=400
openrussian,C1,449,перехо́д,transition; crossing,/ru/%D0%BF%D0%B5%D1%80%D0%B5%D1%85%D0%BE'%D0%B4,https://en.openrussian.org/vocab/C1?start=400
openrussian,C1,450,вы́нести,to endure; to carry out; to transfer; to get; to submit; to pass,/ru/%D0%B2%D1%8B'%D0%BD%D0%B5%D1%81%D1%82%D0%B8,https://en.openrussian.org/vocab/C1?start=400
openrussian,C1,451,проверя́ть,check,/ru/%D0%BF%D1%80%D0%BE%D0%B2%D0%B5%D1%80%D1%8F'%D1%82%D1%8C,https://en.openrussian.org/vocab/C1?start=450
openrussian,C1,452,бег,running,/ru/%D0%B1%D0%B5%D0%B3,https://en.openrussian.org/vocab/C1?start=450
openrussian,C1,453,спуска́ться,go down,/ru/%D1%81%D0%BF%D1%83%D1%81%D0%BA%D0%B0'%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/C1?start=450
openrussian,C1,454,америка́нец,American,/ru/%D0%B0%D0%BC%D0%B5%D1%80%D0%B8%D0%BA%D0%B0'%D0%BD%D0%B5%D1%86,https://en.openrussian.org/vocab/C1?start=450
openrussian,C1,455,тради́ция,tradition,/ru/%D1%82%D1%80%D0%B0%D0%B4%D0%B8'%D1%86%D0%B8%D1%8F,https://en.openrussian.org/vocab/C1?start=450
openrussian,C1,456,столб,post pole or pillar,/ru/%D1%81%D1%82%D0%BE%D0%BB%D0%B1,https://en.openrussian.org/vocab/C1?start=450
openrussian,C1,457,услу́га,service; favor,/ru/%D1%83%D1%81%D0%BB%D1%83'%D0%B3%D0%B0,https://en.openrussian.org/vocab/C1?start=450
openrussian,C1,458,продава́ть,sell,/ru/%D0%BF%D1%80%D0%BE%D0%B4%D0%B0%D0%B2%D0%B0'%D1%82%D1%8C,https://en.openrussian.org/vocab/C1?start=450
openrussian,C1,459,шеф,chief,/ru/%D1%88%D0%B5%D1%84,https://en.openrussian.org/vocab/C1?start=450
openrussian,C1,460,не́жный,tender gentle delicate (adj),/ru/%D0%BD%D0%B5'%D0%B6%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/C1?start=450
openrussian,C1,461,подозрева́ть,to suspect,/ru/%D0%BF%D0%BE%D0%B4%D0%BE%D0%B7%D1%80%D0%B5%D0%B2%D0%B0'%D1%82%D1%8C,https://en.openrussian.org/vocab/C1?start=450
openrussian,C1,462,вещество́,substance; matter,/ru/%D0%B2%D0%B5%D1%89%D0%B5%D1%81%D1%82%D0%B2%D0%BE',https://en.openrussian.org/vocab/C1?start=450
openrussian,C1,463,ба́ня,large sauna,/ru/%D0%B1%D0%B0'%D0%BD%D1%8F,https://en.openrussian.org/vocab/C1?start=450
openrussian,C1,464,ра́достно,With joy,/ru/%D1%80%D0%B0'%D0%B4%D0%BE%D1%81%D1%82%D0%BD%D0%BE,https://en.openrussian.org/vocab/C1?start=450
openrussian,C1,465,снаря́д,projectile shell,/ru/%D1%81%D0%BD%D0%B0%D1%80%D1%8F'%D0%B4,https://en.openrussian.org/vocab/C1?start=450
openrussian,C1,466,вор,thief,/ru/%D0%B2%D0%BE%D1%80,https://en.openrussian.org/vocab/C1?start=450
openrussian,C1,467,валя́ться,to wallow or lie around; to roll around,/ru/%D0%B2%D0%B0%D0%BB%D1%8F'%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/C1?start=450
openrussian,C1,468,разве́дчик,"scout (secret service man, intelligence agent)",/ru/%D1%80%D0%B0%D0%B7%D0%B2%D0%B5'%D0%B4%D1%87%D0%B8%D0%BA,https://en.openrussian.org/vocab/C1?start=450
openrussian,C1,469,заме́тно,it is noticeable,/ru/%D0%B7%D0%B0%D0%BC%D0%B5'%D1%82%D0%BD%D0%BE,https://en.openrussian.org/vocab/C1?start=450
openrussian,C1,470,поле́зный,useful; benefited,/ru/%D0%BF%D0%BE%D0%BB%D0%B5'%D0%B7%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/C1?start=450
openrussian,C1,471,реда́ктор,editor,/ru/%D1%80%D0%B5%D0%B4%D0%B0'%D0%BA%D1%82%D0%BE%D1%80,https://en.openrussian.org/vocab/C1?start=450
openrussian,C1,472,банди́т,bandit; gangster; criminal,/ru/%D0%B1%D0%B0%D0%BD%D0%B4%D0%B8'%D1%82,https://en.openrussian.org/vocab/C1?start=450
openrussian,C1,473,нема́ло,quite a lot,/ru/%D0%BD%D0%B5%D0%BC%D0%B0'%D0%BB%D0%BE,https://en.openrussian.org/vocab/C1?start=450
openrussian,C1,474,поду́шка,pillow,/ru/%D0%BF%D0%BE%D0%B4%D1%83'%D1%88%D0%BA%D0%B0,https://en.openrussian.org/vocab/C1?start=450
openrussian,C1,475,нали́ть,to pour or fill up,/ru/%D0%BD%D0%B0%D0%BB%D0%B8'%D1%82%D1%8C,https://en.openrussian.org/vocab/C1?start=450
