level,word,extra,translation
B1,ежего́дный,"прил. (-ая, -ое, -ые); нар. ежего́дно","yearly, annual; yearly"
B1,ежедне́вный,"прил. (-ая, -ое, -ые); нар. ежедне́вно",daily; daily
B1,е́здить,"(е́зжу, е́здишь) нсв II","to drive, to go (by vehicle)"
B1,е́сли,,if
B1,есте́ственный,"(-ая, -ое, -ые); есте́ственно 1) есте́ственные нау́ки 2) есте́ственная реа́кция",natural; naturally 1) natural sciences 2) natural reaction
B1,есть,1 — У меня́ есть брат. В ко́мнате есть шкаф.,to have — I have a brother. There is a wardrobe in the room.
B1,есть,"2 (ем, ешь, ест, еди́м, еди́те, едя́т; прош.вр.: ел, е́ла, е́ли) нсв I — пое́сть (пое́м, пое́шь, пое́ст, поеди́м, поеди́те, поедя́т) св I / съесть (съем, съешь, съест, съеди́м, съеди́те, съедя́т) св I",to eat
B1,е́хать,"(е́ду, е́дешь) нсв I","to drive, to go (by vehicle)"
B1,ещё,,"more, yet, still"
B1,ёлка,р.п. мн.ч. ёлок,fir-tree
B1,жа́лко,,it is pity; poorly
B1,жаль,Мне о́чень жаль.,it is pity — I am very sorry.
B1,жа́реный,"(-ая, -ое, -ые)",fried
B1,жа́рить,нсв II — пожа́рить св II,to fry
B1,жа́ркий,"прил. (-ая, -ое, -ие); нар. жа́рко",hot; it is hot
B1,ждать,"(жду, ждёшь) нсв I — подожда́ть (подожду́, подождёшь) св I 1) кого? — ждать подру́гу 2) чего? — ждать авто́буса, по́мощи","to wait 1) to wait for the friend 2) to wait for the bus, to wait for help"
B1,же,,"and, but, as for"
B1,жела́ние,,"wish, desire"
B1,жела́ть,нсв I — пожела́ть св I + инф.,"to wish, to desire"
B1,желе́зный,"прил. (-ая, -ое, -ые)","iron, made of iron"
B1,желу́док,р.п. ед.ч. желу́дка,stomach
B1,жена́,,wife
B1,жена́т,мн.ч. жена́ты кр.ф.,married
B1,жени́ться,нсв и св II,to marry
B1,жени́х,,"fiance, bridegroom"
B1,же́нский,"(-ая, -ое, -ие)","female, woman’s"
B1,же́нщина,,woman
B1,жесто́кий,"(-ая, -ое, -ие); жесто́ко 1) жесто́кий челове́к 2) жесто́кая борьба́","cruel, severe; cruelly 1) cruel man 2) severe fight"
B1,жёлтый,"(-ая, -ое, -ые)",yellow
B1,живо́й,"(-а́я, -о́е, -ы́е); кр.ф. жив, -а́, жи́во, -ы 1) жива́я ры́ба 2) живо́й ум","living, alive, nimble 1) alive fish 2) nimble mind"
B1,жи́вопись,"ж.р., только ед.ч.",painting
B1,живо́т,,belly
B1,живо́тное,(-ые) сущ.,animal
B1,жизнь,ж.р.,life
B1,жи́тель,жи́тельница,inhabitant
B1,жить,"(живу, живёшь) нсв I",to live
B1,журна́л,,magazine
B1,журнали́ст,ж.р. журнали́стка; р.п. мн.ч. журнали́сток,journalist
B1,за,1) + в.п. Спаси́бо за по́мощь. 2) + в.п. за ско́лько вре́мени? сде́лать за час 3) + т.п. где? дом за магази́ном 4) + т.п. за чем? пойти́ за хле́бом 5) куда? сесть за стол,"behind, over, at, in, for for 1) Thank you for help. in, within, during 2) to do in an hour 3) the house is behind the store 4) to go to buy bread 5) to sit down at the table"
B1,забо́титься,"нсв (забо́чусь, забо́тишься) нсв II — позабо́титься (позабо́чусь, позабо́тишься) св II","to take care of, to look after, to care"
B1,забыва́ть,"забы́ть, св I (забу́ду, забу́дешь)",to forget
B1,зави́сеть,"нсв (зави́шу, зави́сишь)",to depend on
B1,заво́д,,factory
B1,за́втра,,tomorrow
B1,за́втрак,сущ.,breakfast
B1,за́втракать,"гл., св I поза́втракать",to take breakfast
B1,зага́дка,р.п. мн.ч. зага́док,"riddle, mystery"
B1,загора́ть,нсв I — загоре́ть св II,"to tan, to become sunburnt"
B1,зада́ние,,task
B1,зада́ть,"св (зада́м, зада́шь) — зада́ть вопро́с, зада́ть зада́ние, нсв задава́ть","to set, to put — to put question, to give — to give a task"
B1,зада́ча,1) зада́ча по фи́зике; 2) зада́чи госуда́рства,"problem, task, exercise: 1) exercise in physics; 2) governmental tasks"
B1,зака́зывать,"нсв I — заказа́ть (закажу́, зака́жешь) св I",to order
B1,зака́нчивать,нсв I — зако́нчить св II,"to finish, to end"
B1,зака́нчиваться,нсв I — зако́нчиться св II,"to end, to come to the end"
B1,зако́н,,law
B1,закрича́ть,"св (закричу́, закричи́шь)",to cry
B1,закрыва́ть,"нсв I — закры́ть св (закро́ю, закро́ешь)",to close
B1,закрыва́ться,"нсв I — закры́ться св (закро́юсь, закро́ешься) — Магази́н закрыва́ется в 7 часо́в.","to shut, to close — The store closes at 7."
B1,закры́т,"(-а, -о, -ы) кр.ф.",closed
B1,закури́ть,св II,"to light up (a cigarette), to start smoking"
B1,заку́ска,р.п. мн.ч. заку́сок,snack
B1,зал,,hall
B1,заменя́ть,нсв I — замени́ть св II,to change
B1,замеча́тельный,"(-ая, -ое, -ые); замеча́тельно",remarkable; remarkably
B1,замеча́ть,"нсв I — заме́тить (заме́чу, заме́тишь) св",to notice
B1,замолча́ть,"св (замолчу́, замолчи́шь)",to stop talking
B1,за́муж,вы́йти за́муж,to marry smb. (about women)
B1,за́мужем,,married (about women)
B1,занима́ть,"нсв I — заня́ть (займу́, займёшь) св",to occupy
B1,занима́ться,"1) че́м? — спо́ртом, ру́сским языко́м; 2) где́? — в библиоте́ке, до́ма","to learn, to study, to take up 1) to take up sport, to study Russian; 2) to study in a library, at homе"
B1,за́нят,"(-а́, -о, -ы) кр.ф.",busy
B1,заня́тие,1) заня́тие по ру́сскому языку́ 2) коллекциони́рование — интере́сное заня́тие.,"business, occupation, lesson 1) lesson of Russian 2) gathering is an interesting occupation."
B1,за́пад,только ед.ч.,West
B1,за́падный,"-ая, -ое, -ые",western
B1,запи́ска,р.п. мн.ч. запи́сок,note
B1,запи́сывать,"нсв I — записа́ть (запишу́, запи́шешь) св 1) что? — записа́ть ле́кцию 2) что? — записа́ть му́зыку, фильм 3) кого? — записа́ть дру́га на экску́рсию","to write down, to record, to sign up 1) to write down a lecture 2) to record music, a film 3) to sign up friend for the excursion"
B1,запла́кать,"св (запла́чу, запла́чешь)",to begin to cry
B1,запомина́ть,нсв — запо́мнить св II,to memorize
B1,запреща́ть,"нсв I — запрети́ть св (запрещу́, запрети́шь) + инф.",to forbid
B1,зарпла́та,,salary
B1,зарубе́жный,"(-ая, -ое, -ые)",foreign
B1,засмея́ться,"св (засмею́сь, засмеёшься)",to begin to laugh
B1,зате́м,,after
B1,заходи́ть,"нсв (захожу́, захо́дишь) — зайти́ (зайду́, зайдёшь; прош.вр. зашёл, зашла́, зашли́) св","to call, to drop in"
B1,захоте́ть,"св (захочу́, захо́чешь) + инф.","to want, to wish"
B1,заче́м,,what for
B1,зачёт,,test
B1,защища́ть,"нсв I — защити́ть св (защищу́, защити́шь)",to defend
B1,заявле́ние,,statement
B1,за́яц,р.п. ед.ч. за́йца; мн.ч. за́йцы,hare
B1,звать 1,только нсв I — Его́ зову́т Андре́й.,to call — His name is Andrew.
B1,звать 2,"нсв (зову́, зовёшь) — позва́ть (позову́, позовёшь) св",to call
B1,звезда́,,star
B1,зверь,,"animal, beast"
B1,звони́ть,позвони́ть св II,"to ring, to call"
B1,звоно́к,р.п. ед. ч. звонка́,bell
B1,звук,,sound
B1,зда́ние,,building
B1,здесь,,here
B1,здоро́в,"(-а, -о, -ы) кр.ф., прил. здоро́вый (-ая, -ое, -ые)",healthy
B1,здоро́ваться,нсв I — поздоро́ваться св I,to greet
B1,здоро́вый,"(-ая, -ое, -ые)",healthy
B1,здоро́вье,только ед.ч.,healt
B1,здра́вствуй(те),,hello
B1,зелёный,"(-ая, -ое, -ые)",green
B1,землетрясе́ние,,earthquake
B1,земля́,р.п. мн. ч. земе́ль 1) только ед.ч. — плане́та Земля́ 2) посади́ть цвето́к в зе́млю,"earth, ground 1)planet Earth 2) to plant a flower in the ground"
B1,зе́ркало,,mirror
B1,зима́,"прил. зи́мний (-яя, -ее, -ие)",winter
B1,зимо́й,,in winter
B1,злой,"(-ая, -ое, -ые)",angry
B1,знак,,sign
B1,знако́м,"знако́ма, мн.ч. знако́мы кр.ф., прил. знако́мый (-ая, -ое, -ые)","familiar, acquainted"
B1,знако́мить,"нсв (знако́млю, знако́мишь) — познако́мить(познако́млю, познако́мишь) св","to acquaint, to introduce"
B1,знако́миться,"нсв (знако́млюсь, знако́мишься) — познако́миться (познако́млюсь, познако́мишься) св",to make the acquaintance
B1,знако́мый,"(-ая,-ое, -ые)",familiar
B1,знамени́тый,"(-ая,-ое, -ые)",famous
B1,знание,,knowledge
B1,знать,нсв I,to know
B1,значе́ние,,meaning
B1,зо́лото,только ед.ч.,gold
B1,золото́й,"(-ая, -ое, -ые)",golden
B1,зонт; зо́нтик,,umbrella
B1,зоопа́рк,,zoo
B1,зри́тель,,"viewer, spectator"
B1,зуб,,tooth
B1,зубно́й,"(-ая, -ое, -ые)","dental, tooth"
B1,и,,and
B1,игра́,,"play, game"
B1,игра́ть,нсв I — сыгра́ть св I 1) во что? — в те́ннис 2) на чём? — на гита́ре,to play 1) to play tennis 2) to play guitar
B1,игру́шка,р.п. мн.ч. игру́шек,"toy, plaything"
B1,иде́я,,idea
B1,идти́,"(иду́, идёшь; прош.вр. шёл, шла, шли) нсв I 1) идти́ домо́й, на рабо́ту, с рабо́ты 2) авто́бус идёт 3) вре́мя идёт 4) дождь идёт 5) фильм, переда́ча идёт 6) уро́к идёт 7) ремо́нт, строи́тельство идёт 8) кому? — Ей идёт си́ний цвет.","to go 1) to go home, to work, from work 2) a bus is going 3) time moves on 4) it is raining 5) the film (broadcast) is on 6) the lesson is going 7) repair, construction is going 8) Blue color suits her."
B1,"из, изо",р.п. 1) вы́йти из магази́на 2) узна́ть из газе́ты 3) спроси́ть из любопы́тства,"from, out of, of 1) to go out of the shop 2) to know from the newspaper 3) to ask out of curiosity"
B1,изве́стный,"(-ая, -ое, -ые); изве́стно; кр.ф. изве́стен, изве́стна (-о, -ы)",famous; it is known
B1,извини́(те),,sorry
B1,изменя́ть 1,"нсв I — измени́ть 1 св II — измени́ть свою́ жизнь, ситуа́цию","to change, to modify — to change one’s life, to change situation"
B1,изменя́ть 2,нсв I — измени́ть 2 св II 1) измени́ть ро́дине 2) изменя́ть жене́,to betray 1) to betray one’s country 2) to be unfaithful to the wife
B1,изменя́ться,нсв I — измени́ться св II,"to change, to alter"
B1,изобража́ть,"нсв I — изобрази́ть (изображу́, изобрази́шь) св II","to represent, to show"
B1,изуча́ть,нсв I — изучи́ть св II,"to study, to learn"
B1,изуче́ние,только ед.ч.,"study, learning"
B1,и́ли,,or
B1,име́ть,нсв I,to have
B1,и́мпорт,только ед.ч.,import
B1,и́мя,"ср.р., р.п. ед.ч. и́мени; мн.ч. имена́, р.п. мн.ч. имён",name
B1,инжене́р,,engineer
B1,иногда́,,sometimes
B1,иностра́нец,мн.ч. иностра́нцы; иностра́нка; р.п. мн.ч. иностра́нок,foreigner
B1,иностра́нный,"(-ая, -ое, -ые)",foreign
B1,институ́т,,institute
B1,интере́с,1) к чему? — интере́с к му́зыке 2) + только мн.ч. — интере́сы о́бщества,interest interest to the music interests of society
B1,интере́сный,"(-ая, -ое, -ые); интере́сно",interesting; interestingly
B1,интересова́ть,нсв I,to interest
B1,интересова́ться,"(интересу́юсь, интересу́ешься) нсв I — поинтересова́ться (поинтересу́юсь, поинтересу́ешься) св I",to be interested
B1,интернациона́льный,"(-ая, -ое, -ые)",international
B1,Интерне́т,только ед.ч.,the Internet
B1,информа́ция,только ед.ч.,information
B1,иска́ть,"(ищу́, и́щешь) нсв I — найти́ (найду́, найдёшь; прош.вр. нашёл, нашла́, нашли́) св I","to search, to look for"
B1,иску́сство,только ед.ч.,art
B1,испа́нец,мн.ч. испа́нцы; испа́нка; р.п. мн.ч. испа́нок,Spanish
B1,испа́нский,"(-ая, -ое, -ие)",Spanish
B1,исполня́ться,нсв I — испо́лниться св II (1 и 2 л. не употр.),"to turn, to be fulfilled, to come true"
B1,испо́льзовать,"(испо́льзую, испо́льзуешь) нсв и св I",to use
B1,исправля́ть,"нсв I — испра́вить (испра́влю, испра́вишь) св II","to correct, to repair, to amend"
B1,иссле́дование,,"investigation, research"
B1,иссле́довать,"(иссле́дую, иссле́дуешь) нсв и св I","to investigate, to research"
B1,исто́рик,,historian
B1,истори́ческий,"(-ая, -ое, -ие)",historical
B1,исто́рия,1) только ед.ч. — изуча́ть исто́рию 2) расска́зывать ра́зные исто́рии,history 1) to study history 2) to tell different stories
B1,ита́к,,so
B1,их,,their
B1,ию́ль,,July
B1,ию́нь,,June
B1,"к, ко",д.п. 1) идти́ к па́рку 2) зако́нчить рабо́ту к январю́ 3) варе́нье к ча́ю,"to, by, for 1) to go to the park 2) to do work by January 3) jam for tea"
B1,кабине́т,,cabinet
B1,ка́ждый,"(-ая, -ое, -ые)","everyone, every"
B1,каза́ться,"нсв I — показа́ться 2 св I 1) каким? — Он показа́лся мне гру́стным. 2) Мне ка́жется, что она́ тала́нтлива.",to seem 1) He seemed to me to be sad. 2) It seems to me that she is talanted.
B1,как,"1) Как он рабо́тает? 2) Он высо́кий, как оте́ц. 3) Как он поёт!","how, as, like 1) How does he work? 2) He is as tall as his father. 3) How wonderful he sings!"
B1,как бу́дто,,as if
B1,како́в,"(-а́, -о́, -ы́)","what, how"
B1,како́й,"(-а́я, -о́е, -и́е)","which, what kind of"
B1,како́й-нибудь,,"some, any"
B1,како́й-то,,some
B1,календа́рь,,calendar
B1,ка́менный,"(-ая, -ое, -ые)",stone
B1,ка́мень,"р.п. ед.ч. ка́мня; мн.ч. ка́мни, р.п. мн.ч. камне́й",stone
B1,кани́кулы,только мн.ч.,holidays
B1,капу́ста,,cabbage
B1,каранда́ш,,pencil
B1,ка́рта,,map
B1,карти́на,,picture
B1,карто́фель,только ед.ч.,potatoes
B1,ка́рточка,"р.п. мн.ч. ка́рточек — визи́тная, креди́тная ка́рточка","card — visiting card, credit card"
B1,карто́шка,только ед.ч. разг.,potatoes
B1,ка́сса,,"pay-office, cash-desk"
B1,касси́р,,cashier
B1,катастро́фа,,catastrophe
B1,ката́ться,нсв I — поката́ться св I,"to drive, to ride, to cycle"
B1,кафе́,неизм.,cafе
B1,ка́федра,,chair (of the institute)
B1,ка́чество,только ед.ч.,quality
B1,ка́ша,,kasha
B1,ка́шель,"только ед.ч., р.п. ка́шля",cough
B1,кварти́ра,,flat
B1,кефи́р,только ед.ч.,kefir
B1,килогра́мм,,kilogram
B1,киломе́тр,,kilometre
B1,кино́,неизм.,"cinema, movie"
B1,кинотеа́тр,,movie-house
B1,кио́ск,,kiosk
B1,кита́ец,мн.ч. кита́йцы; китая́нка; р.п. мн.ч. китая́нок,Chinese
B1,китая́нка,р.п. мн.ч. китая́нок,Chinese (she)
B1,кита́йский,"(-ая, -ое, -ие)",Chinese
B1,класс,1) учи́ться в пе́рвом кла́ссе 2) специали́ст высо́кого кла́сса,class 1) to be the school pupil of the first class 2) high class specialist
B1,класси́ческий,"(-ая, -ое, -ие)",classical
B1,класть,"(кладу́, кладёшь) нсв I — положи́ть св II",to put
B1,кли́мат,только ед.ч.,climate
B1,клуб,,club
B1,ключ,,key
B1,кни́га,,book
B1,кни́жный,"(-ая, -ое, -ые)",bookish
B1,ковёр,р.п. ед.ч. ковра́; мн.ч. ковры́,carpet
B1,когда́,,when
B1,когда́-нибудь,,some day
B1,когда́-то,,once
B1,код,,code
B1,колбаса́,,sausage
B1,коли́чество,,quantity
B1,колле́га,м. и ж. р.,colleague
B1,ко́лледж,,college
B1,колле́кция,,collection
B1,кольцо́,р.п. мн.ч. коле́ц,ring
B1,кома́нда,,command
B1,командиро́вка,р.п. мн.ч. командиро́вок,"official journey, business trip"
B1,коме́дия,,comedy
B1,ко́мната,,room
B1,компози́тор,,composer
B1,компью́тер,,computer
B1,конве́рт,,envelop
B1,коне́ц,р.п. ед.ч. конца́,end
B1,коне́чно,,of course
B1,ко́нкурс,,"contest, competition"
B1,консервато́рия,,conservatory
B1,конспекти́ровать,"(конспекти́рую, конспекти́руешь) нсв I — законспекти́ровать (законспекти́рую, законспекти́руешь) св I",to make a summary
B1,конститу́ция,,constitution
B1,консульта́ция,,consultation
B1,контро́льный,"(-ая, -ое, -ые) — контро́льная рабо́та","control, check — test (at school)"
B1,конфере́нция,,conference
B1,конфе́та,,"sweet, bonbon"
B1,конце́рт,,concert
B1,конча́ть,нсв I — ко́нчить св II + инф. нсв,to finish
B1,конча́ться,нсв I — ко́нчиться св II,"to end, to come to an end"
B1,коньки́,"мн.ч.; ед.ч. конёк, р.п. ед.ч. конька́",skates
B1,копе́йка,р.п. мн.ч. копе́ек,kopeck
B1,кора́бль,,ship
B1,коридо́р,,corridor
B1,кори́чневый,"(-ая, -ое, -ые)",brown
B1,корми́ть,"(кормлю́, ко́рмишь) нсв II — накорми́ть (накормлю́, нако́рмишь) св II, покорми́ть (покормлю́, поко́рмишь) св II",to feed
B1,коро́бка,р.п. мн.ч. коро́бок,box
B1,коро́ва,,cow
B1,коро́ткий,"(-ая, -ое, -ие); ко́ротко сравн.ст. коро́че 1) коро́ткая ю́бка 2) коро́ткая пое́здка, коро́ткий срок","short; shortly, briefly; shorter 1) short skirt 2) short trip; short term"
B1,ко́рпус,,"building, hull, trunk"
B1,косми́ческий,"(-ая, -ое, -ие)",cosmic
B1,космона́вт,,"cosmonaut, astronaut"
B1,ко́смос,только ед.ч.,space
B1,костю́м,,costume
B1,кот,,tomcat
B1,котле́та,,cutlet
B1,кото́рый,"(-ая, -ое, -ые)",which
B1,ко́фе,"м.р., неизм.",coffee
B1,кошелёк,р.п. ед.ч. кошелька́; мн.ч. кошельки́,purse
B1,ко́шка,р.п. мн.ч. ко́шек,cat
B1,краси́вый,"(-ая, -ое, -ые); краси́во",beautiful; beautifully
B1,кра́сный,"(-ая, -ое, -ые)",red
B1,кремль,,"citadel, fortress"
B1,кре́пкий,"(-ая, -ое, -ие) ; кре́пко сравн.ст. кре́пче 1) кре́пкий оре́х 2) кре́пкий чай 3) кре́пкий стари́к 4) кре́пкий сон","strong, firm; firmly; stronger 1) hard nut 2) strong tea 3) hale old man 4) deep sleep"
B1,кре́сло,р.п. мн.ч. кре́сел,armchair
B1,крестья́нин,"мн.ч. крестья́не, р.п. мн.ч. крестья́н; крестья́нка; р.п. мн.ч. крестья́нок",peasant
B1,кри́зис,,crisis
B1,критикова́ть,"(критику́ю, критику́ешь) нсв I",to criticize
B1,крича́ть,"нсв II — кри́кнуть (кри́кну, кри́кнешь) св I","to cry, to shout"
B1,крова́ть,ж.р.,bedstead
B1,кровь,ж.р. только ед.ч.,blood
B1,кро́ме,р.п.,"except, besides"
B1,кроссо́вки,"мн.ч., р.п. кроссо́вок","trainers, training shoes, sneakers"
B1,кру́глый,"(-ая, -ое, -ые)","round, circular"
B1,кру́пный,"(-ая, -ое, -ые)",big
B1,кры́ша,,"roof, house-top"
B1,ксе́рокс,,copy
B1,кто,,who
B1,кто́-нибудь,,"somebody, anybody"
B1,кто́-то,,"somebody, anyone"
B1,куда́,,"where, which way"
B1,куда́-нибудь,,"somewhere, anywhere"
B1,куда́-то,,"somewhere, anywhere"
B1,культу́ра,,culture
B1,культу́рный,"(-ая, -ое, -ые); культу́рно",cultural; in a civilized manner
B1,купа́ться,нсв I,to bathe
B1,кури́ть,нсв II,to smoke
B1,ку́рица,мн.ч. ку́ры,hen
B1,курс,"1) учи́ться на пе́рвом ку́рсе 2) курс ле́кций, курс обуче́ния 3) курс валю́ты","course, rate 1) to study in the first year 2) lecture course, curriculum 3) currency rate"
B1,ку́ртка,р.п. мн.ч. ку́рток,jacket
B1,ку́хня,р.п. мн.ч. ку́хонь,kitchen
B1,лаборато́рия,,laboratory
B1,ла́мпа,,lamp
B1,ле́вый,"(-ая, -ое, -ые) 1) ле́вая рука́ 2) ле́вая оппози́ция, па́ртия","left 1) left hand 2) left opposition, party"
B1,легко́,,"easy, easily"
B1,лежа́ть,"(лежу́, лежи́шь) нсв II",to lie
B1,лека́рство,,medicine
B1,ле́кция,,lecture
B1,лес,,forest
B1,ле́стница,,stairs
B1,лета́ть,нсв I 1) Пти́цы лета́ют. 2) Мы ча́сто лета́ем в Испа́нию.,to fly 1) Birds are flying. 2) We often fly to Spain.
B1,лете́ть,"(лечу́, лети́шь) нсв II — полете́ть (полечу́, полети́шь) cв II 1) лете́ть из Петербу́рга в Москву́ 2) пыль лети́т 3) го́ды летя́т",to fly 1) to fly from St Petersburg to Moscow 2) dust is flying 3) years are slipping away
B1,ле́тний,"(-яя, -ее, -ие)",summery
B1,ле́то,,summer
B1,ле́том,,in summer
B1,лечи́ть,нсв II — вы́лечить св II,"to treat, to cure"
B1,лёгкий,"(-ая, -ое, -ие); легко́ сравн.ст. ле́гче 1) лёгкая су́мка 2) лёгкая зада́ча 3) лёгкий хара́ктер, челове́к","easy, light; easily, lightly; easier, lighter 1) light bag 2) easy task 3) easy temper, easy man"
B1,лёд,р.п. ед.ч. льда,ice
B1,лётчик,,flyer
B1,ли,,"whether, if"
B1,лимо́н,,lemon
B1,лист 1,мн.ч. ли́стья — ли́стья на де́реве,leaf — leaves on the tree
B1,литерату́ра,,literature
B1,литерату́рный,"(-ая, -ое, -ые)",literary
B1,лифт,,"lift, elevator"
B1,лицо́,,face
B1,ли́шний,"(-яя, -ее, -ие)","superfluous, spare"
B1,лоб,р.п. ед.ч. лба,forehead
B1,лови́ть,"(ловлю́, ло́вишь) нсв II — пойма́ть св I 1) лови́ть ры́бу 2) пойма́ть такси́",to catch 1) to catch fish 2) to catch a taxi
B1,ло́дка,р.п. мн.ч. ло́док,boat
B1,ложи́ться,"нсв II — лечь (ля́гу, ля́жешь; прош.вр. лёг, легла́, легли́) св I; инф. — лёг спать",to lie — (he) went to bed
B1,ло́жка,р.п. мн.ч. ло́жек,spoon
B1,лома́ть,нсв I — слома́ть св I,to break
B1,ло́шадь,ж.р.,horse
B1,лук,только ед.ч.,onion
B1,луна́,,moon
B1,лу́чший,"(-ая, -ее, -ие)","better, best"
B1,лы́жи,мн.ч.; ед.ч. лы́жа,"skis, ski"
B1,люби́мый,"(-ая, -ое, -ые)","beloved, favourite"
B1,люби́ть,"(люблю́, лю́бишь) нсв II + инф.","to love, to like"
B1,любо́вь,ж.р.; р.п. любви́ только ед.ч.,love
B1,любо́й,"(-а́я, -о́е, -ы́е)","any, every"
B1,лю́ди,мн.ч.; ед.ч. челове́к,people
B1,магази́н,,shop
B1,магнитофо́н,,tape-recorder
B1,май,,May
B1,мал,"(-а́, -о́, -ы́) кр.ф.",small
B1,ма́ленький,"(-ая, -ое, -ие); кр.ф. мал, (-а́, -о́, -ы́) сравн. ст. ме́ньше","little, small; less, smaller"
B1,ма́ло,сравн. ст. ме́ньше,few; less
B1,ма́льчик,,boy
B1,ма́ма,,"mum, mummy"
B1,ма́рка,р.п. мн.ч. ма́рок,"mark, stamp"
B1,март,,March
B1,маршру́т,,"route, way"
B1,маршру́тка,р.п. мн.ч. маршру́ток разг.,shuttle bus
B1,ма́сло,только ед.ч.,"butter, oil"
B1,ма́стер,,"foreman, expert"
B1,матема́тик,,mathematician
B1,матема́тика,только ед.ч.,mathematics
B1,математи́ческий,"(-ая, -ое, -ие)",mathematical
B1,матч,,match
B1,мать,"ж.р., р.п. ед.ч. ма́тери; мн.ч. ма́тери, р.п. мн.ч. матере́й",mother
B1,маши́на,,"car, machine"
B1,ме́бель,"ж.р., только ед.ч.",furniture
B1,медве́дь,,bear
B1,медици́на,только ед.ч.,medicine
B1,медици́нский,"(-ая, -ое, -ие)",medical
B1,ме́дленный,"(-ая, -ое, -ые); ме́дленно",slow; slowly
B1,медсестра́,"мн.ч. медсёстры, р.п. мн.ч. медсестёр",nurse
B1,ме́жду,т.п. 1) ме́жду ле́сом и реко́й 2) ссо́ра ме́жду друзья́ми,between 1) between the forest and the river 2) argument between the friends
B1,междунаро́дный,"(-ая, -ое, -ые)",international
B1,мело́дия,,melody
B1,ме́неджер,,manager
B1,ме́нее,,less
B1,ме́ньше,,"smaller, less"
B1,меня́ть,нсв I — поменя́ть св I,to change
B1,ме́рить,нсв II — поме́рить св II,to try on
B1,ме́сто,1) положи́ть ве́щи на ме́сто 2) свобо́дное ме́сто 3) заня́ть 1-е ме́сто,place 1) to put things in their place 2) spare place 3) to take the 1st place
B1,ме́сяц,,month
B1,мета́лл,,metal
B1,метр,,meter
B1,метро́,неизм.,"underground, subway"
B1,мечта́,,dream
B1,мечта́ть,нсв I + инф.,to dream
B1,меша́ть,нсв I — помеша́ть св I 1) кому? + инф.: Шум меша́ет мне занима́ться. 2) что? На́до помеша́ть суп.,"to disturb, to stir 1) Noise disturbs me by studying. 2) It’s necessary to stir the soup."
B1,мёртвый,"(-ая, -ое, -ые)",dead
B1,миллиа́рд,,billion
B1,миллио́н,,million
B1,ми́лый,"(-ая, -ое, -ые); ми́ло","dear, nice, sweet; nicely"
B1,ми́мо,р.п.,"past, by"
B1,мини́стр,,minister
B1,ми́нус,,minus
B1,мину́та,ум. мину́точка — Мину́точку!,minute — Just a moment!
B1,мир 1,только ед.ч. — Его́ зна́ют во всём ми́ре.,world — He is worldwide known.
B1,мир 2,"только ед.ч. — Хоти́м ми́ра, а не войны́.","peace — We want peace, not war."
B1,ми́рный,"(-ая, -ое, -ые); ми́рно",peaceful; peacefully
B1,мирово́й,"(-а́я, -о́е, -ы́е)",world
B1,ми́тинг,,political meeting
B1,мла́дший,"(-ая, -ее, -ие)","younger, youngest"
B1,мне́ние,,opinion
B1,мно́гие,,many
B1,мно́го,сравн. ст. бо́льше,"a lot of, much, many; more"
B1,моби́льный,"(-ая, -ое, -ые) — моби́льный телефо́н",mobile — mobile phone
B1,моде́ль,ж.р.,model
B1,мо́дный,"(-ая, -ое, -ые); мо́дно",fashionable
B1,мо́жет быть,,maybe
B1,мо́жно,,"one can, one may"
B1,мой,"моя́, моё, мои́",my
B1,мо́крый,"(-ая, -ое, -ые)",wet
B1,молоде́ц,мн.ч. молодцы́,"fine fellow, well done!"
B1,молодёжный,"(-ая, -ое, -ые)",youth
B1,молодёжь,"ж.р., только ед.ч.",young people
B1,молодо́й,"(-а́я, -о́е, -ы́е); сравн. ст. моло́же",young; younger
B1,мо́лодость,ж.р.; только ед.ч.,youth
B1,молоко́,только ед.ч.,milk
B1,молча́ть,"(молчу́, молчи́шь) нсв II — промолча́ть (промолчу́, промолчи́шь) св II",to keep silence
B1,моме́нт,,moment
B1,моне́та,,coin
B1,мо́ре,,sea
B1,моро́женое,сущ. только ед.ч.,ice-cream
B1,моро́з,,frost
B1,морско́й,"(-а́я, -о́е, и́е)","nautical, sea"
B1,моря́к,,"sailor, seaman"
B1,москви́ч,"ж.р. москви́чка, р.п. мн.ч. москви́чек",Muscovite
B1,моско́вский,"(-ая, -ое, -ие)",(of) Moscow
B1,мост,,bridge
B1,мочь,"(могу́, мо́жешь; прош.вр. мог, могла́, могли́) нсв I — смочь (смогу́, смо́жешь; прош.вр. смог, смогла́, смогли́) св I + инф.",to can
B1,муж,мн.ч. мужья́,husband
B1,му́жественный,"(-ая, -ое, -ые); му́жественно",courageous; courageously
B1,му́жество,только ед.ч.,courage
B1,мужско́й,"(-а́я, -о́е, и́е)","masculine, male, man’s"
B1,мужчи́на,м.р.,man
B1,музе́й,,museum
B1,му́зыка,только ед.ч.,music
B1,музыка́льный,"(-ая, -ое, -ые)",musical
B1,музыка́нт,,musician
B1,мультфи́льм,,cartoon
B1,мы,,we
B1,мы́ло,только ед.ч.,soap
B1,мысль,ж.р.,thought
B1,мыть,"(мо́ю, мо́ешь) нсв I — вы́мыть (вы́мою, вы́моешь) св; помы́ть (помо́ю, помо́ешь) св I",to wash
